brand,year,mileage,engine_size,price
BMW,2016,76424,2.9,12686
Volkswagen,2021,79824,3.5,31022
Toyota,2019,110664,2.4,23787
Hyundai,2015,30872,3.3,44665
Hyundai,2011,26215,3.7,8253
Ford,2011,9968,2.7,32909
Nissan,2012,99198,3.7,8028
Toyota,2017,46053,1.9,35721
Volkswagen,2017,136739,3.7,44926
Kia,2019,127611,3.5,5578
Honda,2019,130956,3.6,13294
Honda,2019,27091,1.4,22677
Kia,2021,27456,3.1,42208
Toyota,2019,141821,2.4,28524
Nissan,2020,131743,3.0,23404
Volkswagen,2023,121689,1.6,32775
Ford,2021,56290,2.0,19023
Nissan,2017,73605,2.3,9345
Mazda,2016,54502,3.3,23741
Nissan,2023,132185,2.8,6660
Nissan,2011,94128,1.4,17122
BMW,2010,93790,2.3,9310
Toyota,2015,117943,3.8,33605
Ford,2020,68081,1.9,31794
BMW,2017,121245,2.0,12006
Toyota,2010,60540,2.2,24769
Chevrolet,2012,112281,2.1,8106
Ford,2010,11734,1.7,16502
Toyota,2019,35632,2.2,23252
Honda,2018,90826,2.8,25713
BMW,2016,85175,3.2,28762
Chevrolet,2023,51614,3.1,13329
Ford,2017,115702,1.8,5559
Mazda,2018,57585,3.0,24268
Volkswagen,2012,15499,2.3,27782
Mazda,2019,128440,3.5,43254
Honda,2020,74193,2.3,35375
Honda,2011,67341,3.9,22483
Kia,2015,117829,3.0,10593
Kia,2014,84488,2.5,28342
Mazda,2013,77439,2.7,29746
BMW,2015,108603,1.9,33558
Nissan,2015,55694,3.2,15397
Toyota,2021,122827,3.9,11907
Volkswagen,2012,138992,2.7,9570
Chevrolet,2023,142400,4.0,21731
Volkswagen,2011,32798,1.8,35159
Honda,2018,126421,3.1,16209
Kia,2017,133474,3.2,38675
Nissan,2023,41579,2.2,26639
Hyundai,2013,103172,2.3,14983
Ford,2015,84973,3.9,40191
Hyundai,2012,65554,3.0,16893
Hyundai,2020,53515,3.4,44408
BMW,2017,142183,3.3,13543
BMW,2012,15919,3.0,31711
Kia,2011,88001,1.5,27916
Hyundai,2016,60926,3.1,6170
Chevrolet,2023,82911,2.3,8146
Honda,2012,32617,2.6,18467
Hyundai,2022,75899,3.6,41005
Nissan,2018,139273,3.9,35923
Ford,2012,11998,3.2,31398
Toyota,2017,43099,2.0,38734
Kia,2011,128959,2.2,12727
Kia,2018,114255,1.8,25953
Mazda,2010,143032,2.9,13935
Nissan,2021,43506,3.8,5796
BMW,2012,73959,3.5,30831
Honda,2020,135169,2.8,31412
Chevrolet,2023,81894,3.8,21276
Nissan,2011,139571,3.7,34104
Volkswagen,2022,26952,2.3,24376
Toyota,2023,87833,2.8,30082
Ford,2022,25823,2.2,18276
Mazda,2021,92587,1.4,17013
Nissan,2016,37701,2.6,37591
Mazda,2014,70436,3.4,24274
Toyota,2017,94816,3.0,25837
Hyundai,2011,25374,3.8,33189
Mazda,2017,69541,3.2,25603
Kia,2016,137272,1.8,16208
BMW,2021,94309,2.1,33821
Hyundai,2020,70657,1.7,38691
Nissan,2014,74906,3.5,30035
Ford,2011,112455,3.9,40519
Kia,2019,139887,2.0,20314
Toyota,2020,42175,3.4,36467
Hyundai,2016,22736,2.5,10522
Kia,2019,92142,2.3,36406
BMW,2013,135795,4.0,13805
Hyundai,2013,31905,2.3,25142
Honda,2017,149628,3.1,24503
Honda,2015,149516,3.3,16604
Hyundai,2018,55007,3.4,7436
Hyundai,2020,52774,3.6,30927
Honda,2011,136093,2.9,9650
Nissan,2014,45085,3.0,20225
Mazda,2015,142784,3.2,13731
Ford,2017,60965,1.8,22993
Kia,2013,148216,1.9,33677
Kia,2020,33462,3.4,44661
Toyota,2016,38737,1.8,23963
Ford,2020,35684,3.2,22987
Chevrolet,2016,13536,1.5,10662
Honda,2013,96841,2.3,41017
Chevrolet,2010,94997,3.1,10587
BMW,2012,8331,3.2,7904
Ford,2011,74831,3.0,35603
Volkswagen,2022,60300,2.5,13751
Toyota,2022,93363,2.1,29275
Hyundai,2021,86498,3.0,42608
BMW,2012,115103,1.9,11260
Mazda,2014,85609,1.6,24434
Volkswagen,2020,59423,1.5,40611
Ford,2021,52999,2.1,41318
Ford,2010,146557,1.5,40448
Chevrolet,2014,113556,2.0,18000
Nissan,2011,149337,2.2,18269
Chevrolet,2023,72024,2.3,19506
Kia,2013,10733,3.3,20104
Chevrolet,2015,60634,2.5,31317
Nissan,2018,118584,4.0,41176
Mazda,2019,87032,3.9,31199
BMW,2015,142998,4.0,6480
Honda,2019,48766,2.5,16657
Ford,2022,120741,1.5,26768
Hyundai,2020,6563,3.6,42985
Chevrolet,2021,86363,2.5,8546
Volkswagen,2011,117003,3.1,16752
Mazda,2017,84427,3.6,10144
Toyota,2014,29932,3.0,42079
Ford,2018,91474,3.3,14291
Nissan,2019,19026,2.0,43740
Kia,2018,147526,1.9,12835
Nissan,2013,126857,2.8,35221
Chevrolet,2022,42171,3.1,38480
BMW,2010,26043,3.7,25548
Kia,2020,22422,3.5,9976
Volkswagen,2023,33443,4.0,44436
Nissan,2018,147814,3.9,31893
Volkswagen,2018,34791,3.0,44769
Toyota,2017,132585,2.7,38513
Volkswagen,2014,86974,3.4,13491
Ford,2014,62265,2.1,42402
Mazda,2019,30877,2.3,43056
Kia,2015,116004,3.4,37724
Ford,2010,148175,3.9,10469
Hyundai,2018,110429,3.7,16273
Nissan,2014,74003,1.6,39207
Nissan,2016,6494,2.0,9677
Hyundai,2020,41901,2.1,32929
Volkswagen,2017,91785,2.4,39519
Ford,2014,54334,1.6,43440
Kia,2012,39004,2.0,33461
Kia,2015,148499,3.3,34996
Hyundai,2016,53606,2.0,38945
Nissan,2022,63888,3.9,23019
Hyundai,2023,70770,2.5,32654
Toyota,2013,5072,1.7,5676
Toyota,2018,99679,3.6,34617
Toyota,2023,27151,3.8,12361
Honda,2020,62971,3.8,18267
Mazda,2013,15531,2.7,23281
BMW,2020,117548,3.8,22639
Chevrolet,2019,82087,3.2,8315
Honda,2011,42030,1.9,20030
Kia,2018,36792,2.8,21648
Volkswagen,2013,143460,2.5,44838
Nissan,2013,45224,2.6,24554
Volkswagen,2019,51959,2.5,25060
Hyundai,2010,30544,1.9,26427
Nissan,2023,113523,2.4,13586
Chevrolet,2011,109421,2.7,11809
Chevrolet,2021,91351,2.1,32859
Ford,2012,115031,1.9,36348
Volkswagen,2016,106244,1.9,38356
BMW,2021,81545,1.9,12839
Chevrolet,2018,139700,2.6,33002
Mazda,2021,39727,1.9,19901
Ford,2014,39294,3.3,13860
BMW,2013,29223,2.3,6698
Nissan,2022,101240,3.8,30139
Volkswagen,2011,8519,1.6,10235
Volkswagen,2023,88615,2.2,22291
BMW,2022,27280,3.3,13276
BMW,2021,94910,3.2,15804
Chevrolet,2023,50079,2.5,18648
Nissan,2016,136448,3.7,6603
Ford,2015,136850,1.6,11316
Mazda,2021,108579,2.7,34296
Kia,2021,139667,1.9,15183
Kia,2016,83723,2.4,21056
Honda,2017,78025,3.2,17561
Mazda,2018,128934,1.7,43543
Nissan,2019,101962,1.5,11750
Nissan,2014,63150,2.5,36528
Ford,2020,89403,2.1,40920
Volkswagen,2014,51686,3.3,11376
Honda,2013,59947,1.6,37016
Ford,2020,68426,3.9,10657
Honda,2012,122387,3.0,10065
Volkswagen,2022,45252,2.7,31023
Hyundai,2016,30927,2.5,37647
Honda,2022,72034,3.3,21048
Ford,2022,125785,2.3,16943
Hyundai,2014,101647,3.4,8196
BMW,2016,55819,3.2,21641
Mazda,2011,57336,2.8,22076
Chevrolet,2018,108221,3.7,14934
Ford,2018,53773,2.3,5054
BMW,2022,93781,1.6,28195
Kia,2018,34581,2.4,7471
Kia,2022,104361,3.7,21322
Nissan,2022,93232,1.6,27991
Ford,2014,29486,3.4,23038
Toyota,2023,125426,3.5,7300
Chevrolet,2019,58785,2.5,34698
Toyota,2021,86141,1.9,28799
Mazda,2018,102620,2.3,14866
Nissan,2010,30503,2.4,15862
Chevrolet,2011,118329,3.8,32288
Hyundai,2019,62626,2.1,5833
Honda,2014,148093,3.9,43098
Chevrolet,2014,120658,1.7,42104
Volkswagen,2015,147370,3.9,23618
Hyundai,2023,65197,2.0,18917
Honda,2017,113585,1.8,41246
Mazda,2021,49976,1.7,33288
Kia,2010,77686,2.2,10642
Honda,2019,47552,3.0,23127
Volkswagen,2021,47377,3.1,43902
Nissan,2018,45123,2.4,27630
Honda,2013,98479,2.0,21110
Chevrolet,2017,95496,4.0,29070
Chevrolet,2021,15837,2.1,7213
Nissan,2022,24519,2.4,21387
Chevrolet,2021,91096,2.7,41405
Mazda,2014,28307,3.3,9347
Volkswagen,2010,24640,1.8,28799
Ford,2023,101716,2.1,5471
Ford,2018,68001,4.0,28453
Kia,2017,61615,3.5,7313
BMW,2014,119541,2.6,30835
Mazda,2023,16632,1.7,31549
BMW,2020,93362,3.7,10747
Ford,2023,26216,3.4,37518
Honda,2013,146196,2.9,38975
Honda,2017,32737,2.5,18843
Honda,2018,39839,3.8,27277
Chevrolet,2016,128211,2.2,35037
Chevrolet,2013,140356,2.2,23173
Toyota,2016,41303,3.7,31639
Honda,2015,44133,3.0,8169
Honda,2020,20298,3.9,42782
Hyundai,2021,5352,3.1,22179
Nissan,2012,8122,1.5,28442
Ford,2019,10207,1.9,16877
Chevrolet,2012,128739,2.1,12737
Volkswagen,2010,132142,3.7,34289
Chevrolet,2023,43593,3.6,24028
Volkswagen,2022,127569,3.5,25866
Toyota,2014,127279,2.8,20904
Volkswagen,2017,71706,1.8,5903
Chevrolet,2021,135309,1.7,39214
Kia,2015,86041,1.7,41265
Chevrolet,2017,141712,3.6,26787
Mazda,2016,64472,1.8,30500
Kia,2011,92165,3.5,19314
Honda,2017,82361,3.6,21051
Ford,2013,31181,1.7,34008
Volkswagen,2020,45074,3.7,26581
Chevrolet,2014,52030,3.7,15403
Chevrolet,2020,16125,3.1,17512
Volkswagen,2022,10801,2.7,25516
BMW,2017,60897,3.1,34457
Ford,2014,53266,2.5,8601
Hyundai,2014,95183,2.9,6220
Nissan,2015,7292,3.9,33747
Honda,2016,124362,1.7,9856
Kia,2018,19977,2.0,7319
Chevrolet,2023,47193,2.8,38443
Toyota,2020,119881,2.1,21481
Ford,2016,99745,4.0,14747
Volkswagen,2015,98694,3.3,33235
Chevrolet,2021,33964,2.5,6260
Kia,2019,63073,3.7,22558
Toyota,2013,95147,1.8,9088
Nissan,2023,51607,2.1,20648
Nissan,2020,37577,3.9,44558
Kia,2019,28572,2.8,12218
Ford,2021,84494,3.8,22455
Toyota,2011,46204,4.0,24534
Volkswagen,2020,62272,2.3,32390
Toyota,2022,142017,2.9,27852
Mazda,2020,102572,3.6,8263
Volkswagen,2018,26879,2.1,33407
Honda,2019,11319,2.6,23154
Hyundai,2020,50245,1.8,5945
Honda,2014,30791,3.1,30959
Hyundai,2014,91083,1.4,7952
Honda,2020,85195,2.6,13235
Toyota,2021,26658,3.8,31335
Ford,2012,68713,3.7,23648
Kia,2022,104835,3.5,18367
Chevrolet,2012,84975,1.8,26457
Hyundai,2010,25945,2.8,22418
Chevrolet,2021,105079,3.3,5104
Mazda,2020,77672,1.7,35695
Mazda,2014,15681,1.8,33625
Chevrolet,2012,47109,1.5,8664
Mazda,2020,141227,2.2,21027
Volkswagen,2011,28789,3.7,7054
Chevrolet,2020,66572,2.7,35763
Mazda,2018,34563,3.6,30793
Hyundai,2022,52358,1.6,7709
Ford,2023,21466,1.5,42111
Mazda,2019,55259,3.5,8968
Chevrolet,2015,29121,2.7,6633
Hyundai,2012,75010,2.6,13228
Chevrolet,2016,47884,2.6,35008
Nissan,2021,132192,2.4,28178
Toyota,2018,5636,3.7,26052
Toyota,2018,5799,2.8,26133
Toyota,2010,131663,3.9,11727
Honda,2011,121734,3.6,14808
Volkswagen,2017,38384,3.3,22262
Chevrolet,2020,30604,3.1,8334
Volkswagen,2010,50297,3.6,6448
Chevrolet,2020,137738,3.7,37365
Nissan,2021,5037,1.7,33394
Mazda,2020,131825,2.3,38507
Honda,2023,21647,3.5,19429
Ford,2012,132556,2.0,34881
Chevrolet,2020,27911,2.9,12971
Hyundai,2016,23137,3.4,32139
Mazda,2017,68960,2.0,5352
Kia,2014,57734,2.4,27073
Kia,2023,91076,3.8,42051
Ford,2011,123523,2.3,34383
Hyundai,2012,10861,3.0,9686
Toyota,2018,131009,2.5,21613
Honda,2022,102173,3.7,5320
Volkswagen,2020,103294,2.5,23917
BMW,2022,36946,2.3,44430
BMW,2019,57255,1.9,33495
Honda,2016,108056,2.3,29768
Mazda,2022,99376,3.1,20081
Nissan,2010,144087,1.9,11987
Mazda,2012,57009,3.2,5808
Kia,2018,38870,1.4,16849
Volkswagen,2016,45071,2.4,23217
Kia,2021,65079,2.6,9514
Chevrolet,2022,125690,1.6,43792
Kia,2022,29962,3.2,22200
BMW,2022,88532,1.7,27933
BMW,2023,55717,1.6,40131
Volkswagen,2011,58156,2.4,17299
Kia,2015,59962,3.3,40194
Honda,2018,90703,3.9,36011
Honda,2013,53101,3.4,16049
Ford,2019,103944,2.6,38662
Nissan,2011,25470,2.1,20440
Volkswagen,2012,114491,2.2,7974
Kia,2016,97350,2.1,16027
Volkswagen,2013,39867,2.1,34557
Mazda,2016,146906,1.6,44973
Toyota,2014,130268,2.0,7247
Hyundai,2023,85396,1.7,20631
Mazda,2017,82813,1.4,5571
Mazda,2017,92709,2.1,10727
Kia,2014,139821,2.3,20048
Toyota,2016,9746,3.8,38913
Honda,2020,63778,4.0,41067
Honda,2015,126883,2.9,28135
Mazda,2022,109806,3.7,8345
Nissan,2017,47399,3.0,26763
Honda,2018,107581,2.7,27699
Chevrolet,2014,32544,1.5,15587
Mazda,2016,108191,1.5,17962
Hyundai,2023,83490,1.5,12777
Toyota,2010,149085,1.8,33535
Ford,2020,66508,1.6,19881
BMW,2017,13668,1.9,7160
Volkswagen,2012,132300,2.7,9260
Mazda,2010,129198,2.7,14696
Honda,2015,26712,2.3,41239
Volkswagen,2023,10194,3.1,15212
Hyundai,2022,35549,2.4,33859
Kia,2017,52390,2.0,36851
BMW,2020,10350,3.2,33438
Nissan,2012,141768,3.9,41746
Ford,2010,102550,3.5,28154
Kia,2012,47248,2.5,18369
Hyundai,2014,103572,2.4,11744
Honda,2020,122623,1.5,37839
Chevrolet,2017,30597,3.1,27149
Toyota,2018,103393,2.0,15839
Kia,2022,39693,3.2,36443
Kia,2021,84147,3.4,10378
Ford,2018,130953,3.7,17089
Toyota,2013,100644,2.8,14238
Hyundai,2017,106551,3.6,41536
Volkswagen,2020,22532,3.3,15322
Volkswagen,2014,34398,2.3,6664
Toyota,2012,80330,1.7,29322
Nissan,2014,133713,2.0,19336
Mazda,2011,97276,3.6,29219
Nissan,2020,120118,2.8,12151
Nissan,2020,13015,3.1,5594
Kia,2020,16742,3.5,10004
Kia,2015,8542,3.1,37733
BMW,2010,137445,3.6,20128
Honda,2015,75375,1.6,32130
Hyundai,2022,58331,3.7,39029
Hyundai,2014,64992,3.5,42148
BMW,2022,82026,3.7,27902
Kia,2018,90934,3.3,40200
Ford,2022,142121,2.1,36727
Ford,2023,30704,1.7,20137
Honda,2016,30685,1.7,10690
Toyota,2015,69451,2.7,18536
Kia,2020,56702,2.4,14417
Volkswagen,2021,79233,3.1,42073
Volkswagen,2016,44796,2.7,20381
Kia,2019,30755,1.7,20028
Chevrolet,2014,133710,1.4,37244
Toyota,2010,108340,1.7,42185
Volkswagen,2018,28521,1.8,19550
Mazda,2014,70921,3.3,43146
Nissan,2013,35344,2.1,8757
Kia,2015,42539,1.6,32000
Chevrolet,2014,143352,3.4,37599
Mazda,2010,34594,3.8,30816
Nissan,2011,96514,1.7,24624
Nissan,2013,118152,3.9,33221
Honda,2017,8794,3.9,18701
Toyota,2014,129168,2.8,18764
Kia,2016,128777,2.2,26937
Chevrolet,2011,31980,1.8,27950
BMW,2017,69752,3.5,13143
Honda,2014,10229,3.0,5938
Ford,2013,139027,3.1,38108
Mazda,2018,99134,3.6,42242
BMW,2015,7953,2.6,15023
Mazda,2023,17010,2.4,12556
Kia,2013,142310,3.4,34920
Chevrolet,2017,148818,2.2,20938
Chevrolet,2012,51788,2.3,9608
Nissan,2023,14765,2.4,21190
BMW,2022,131833,3.6,11473
Chevrolet,2019,130076,3.4,15219
Volkswagen,2011,37419,2.2,9123
Mazda,2016,35427,1.8,43746
Nissan,2023,58703,2.4,43453
Kia,2021,149621,3.0,11774
Chevrolet,2013,11548,3.2,9490
Hyundai,2013,113138,1.9,18012
Kia,2019,77483,2.0,13484
BMW,2018,127472,3.8,36141
Volkswagen,2011,42996,2.4,5969
Toyota,2010,17467,2.2,39436
Ford,2016,37737,3.2,33118
Hyundai,2021,97146,2.6,23686
Nissan,2017,104782,2.0,8279
Mazda,2012,96123,2.5,22591
BMW,2011,112927,1.8,13594
BMW,2013,117276,2.1,38806
Toyota,2011,95568,2.5,23738
Hyundai,2021,25435,2.7,10272
Mazda,2011,24960,3.3,30568
Ford,2014,60805,2.4,20431
Honda,2019,102569,2.8,29244
Honda,2014,104442,3.9,33738
BMW,2017,122233,3.5,8243
Hyundai,2018,14552,2.0,5805
Toyota,2011,85330,2.0,34372
BMW,2010,114687,3.1,34252
Honda,2012,50105,2.9,25582
BMW,2015,82164,2.8,13942
Honda,2023,36092,1.8,16295
Hyundai,2014,80687,2.3,25219
Hyundai,2017,113625,3.4,41378
Toyota,2017,43959,3.3,6492
Nissan,2011,10765,1.8,12457
Nissan,2023,62732,2.5,43209
BMW,2018,90903,2.6,18428
BMW,2023,70391,2.7,30396
BMW,2023,86552,2.6,25279
Toyota,2013,54338,2.7,30161
Kia,2023,53247,3.5,34080
BMW,2010,73964,2.4,40541
Nissan,2023,111062,2.8,30524
Nissan,2011,106692,3.0,29400
Mazda,2023,101282,3.8,8541
Hyundai,2020,67422,3.1,28506
Kia,2015,83648,1.7,39492
Honda,2014,53069,2.9,19242
Nissan,2021,53599,3.1,41075
Ford,2016,11859,1.4,5594
Ford,2018,33570,1.6,17426
Nissan,2015,34148,1.4,44145
Ford,2015,138823,1.5,26019
Chevrolet,2011,142575,1.6,29708
Kia,2016,76779,3.9,37597
Hyundai,2011,110104,1.9,36389
Nissan,2022,106310,1.9,6385
Nissan,2016,101116,3.6,20535
Honda,2017,27224,3.4,29144
Kia,2021,77681,3.2,36943
BMW,2010,122211,2.5,13465
BMW,2018,130669,1.5,42384
Volkswagen,2017,58374,3.5,23099
Mazda,2018,24299,3.6,8082
Chevrolet,2014,149569,2.7,24907
Toyota,2022,96884,3.1,29065
Toyota,2023,64482,2.6,32418
Volkswagen,2013,59826,2.2,12569
Hyundai,2010,93109,2.8,7404
Toyota,2018,133865,3.2,15913
BMW,2023,135754,1.8,21821
Ford,2013,130276,2.8,44158
Mazda,2013,84458,3.4,6473
Kia,2013,69490,2.6,33727
BMW,2011,81543,1.8,5344
Honda,2021,5872,3.7,12401
Kia,2020,86330,3.2,5146
Toyota,2022,27388,3.0,34091
Honda,2013,60589,3.1,26062
Kia,2011,127021,2.0,41493
Nissan,2017,41800,2.7,36404
Chevrolet,2016,85223,2.2,29832
BMW,2020,77702,3.6,16443
Honda,2019,13885,2.9,28713
Volkswagen,2011,94362,3.3,8934
Chevrolet,2023,18026,3.1,23621
Kia,2011,58189,2.7,34515
Hyundai,2011,28585,3.5,36503
Volkswagen,2010,18006,3.0,12067
BMW,2022,33532,2.0,16909
Nissan,2015,11642,2.2,11938
Honda,2015,149628,3.6,14936
Ford,2010,47237,3.8,34324
Honda,2020,42996,2.8,42191
Chevrolet,2010,145211,2.4,29187
Honda,2015,124268,3.0,19890
Chevrolet,2020,70933,2.7,20659
Volkswagen,2015,119909,3.6,7003
Honda,2013,52374,3.6,44379
Volkswagen,2012,36117,2.6,21681
Nissan,2023,58106,3.5,34594
Nissan,2018,27112,1.9,24087
Chevrolet,2015,36100,2.4,11519
Kia,2010,135423,1.6,36789
Nissan,2012,22158,3.5,20875
Mazda,2010,103643,3.9,8586
Honda,2012,71832,2.9,9445
Mazda,2011,70823,3.4,33946
Honda,2014,120580,2.4,32932
Toyota,2012,123967,2.9,23933
Volkswagen,2016,56005,2.3,10355
Chevrolet,2017,26102,3.2,9372
BMW,2016,68673,2.0,34408
BMW,2011,30218,1.8,21906
Hyundai,2019,57824,3.7,21994
Kia,2019,126679,3.6,9134
Chevrolet,2016,131208,3.6,30137
Nissan,2019,23935,3.5,24227
Ford,2012,87029,3.3,7067
Kia,2016,50269,3.7,39470
Kia,2010,92613,1.9,34162
Ford,2011,144831,3.7,18720
Volkswagen,2021,108860,3.8,39686
Kia,2019,14549,3.3,19076
Toyota,2010,62125,3.0,36917
Kia,2018,108375,2.0,23119
Hyundai,2022,113872,3.7,21159
Mazda,2022,92932,2.9,29510
BMW,2011,46083,3.0,7927
Volkswagen,2011,70610,3.0,44793
Chevrolet,2015,138060,3.7,26803
Nissan,2016,111652,1.8,24368
Toyota,2023,110591,1.6,11739
Volkswagen,2022,73619,2.0,28560
Mazda,2011,90738,2.7,21844
Hyundai,2023,53934,2.6,6061
Mazda,2013,49939,2.7,7171
Chevrolet,2012,149928,1.7,8933
Ford,2022,40833,3.5,25004
Nissan,2014,12954,2.2,39089
Ford,2018,53338,3.8,32798
Honda,2011,41936,3.6,10194
Hyundai,2022,90932,1.6,17278
Nissan,2014,61338,1.5,10775
Chevrolet,2017,11308,3.0,13060
Volkswagen,2015,138986,1.6,41465
BMW,2013,115020,2.9,16418
Nissan,2019,47301,1.6,24245
Volkswagen,2017,90854,2.6,27035
Volkswagen,2012,73237,2.5,30429
Honda,2013,105449,2.9,20788
Toyota,2020,60611,2.3,23719
Hyundai,2018,78023,1.8,12455
Hyundai,2014,129159,3.6,44542
Honda,2015,59825,2.2,25656
Ford,2021,54556,1.6,32687
Ford,2020,39692,2.7,19340
Chevrolet,2011,129737,3.7,8175
Toyota,2018,94541,2.1,30352
Volkswagen,2017,120569,2.6,34126
Kia,2016,67652,2.4,15897
Kia,2018,76559,1.5,39733
Ford,2014,129819,3.7,33391
Honda,2014,86283,3.4,32648
Toyota,2020,118806,1.6,18552
Mazda,2020,88165,1.7,41217
BMW,2018,79167,1.4,8789
Toyota,2020,89868,4.0,5727
Chevrolet,2014,78663,2.5,7553
Volkswagen,2018,23989,3.8,6744
Volkswagen,2010,93397,2.5,24024
Hyundai,2019,88014,1.7,27763
Nissan,2019,116557,2.3,18844
Nissan,2020,141173,2.5,41207
Hyundai,2017,137146,1.9,36522
Chevrolet,2012,21399,1.5,38977
Volkswagen,2022,39295,2.2,43777
Nissan,2017,127930,2.8,39529
Nissan,2014,103015,2.1,27732
BMW,2011,73735,3.9,27669
Nissan,2018,81969,2.7,43467
Volkswagen,2013,68242,1.7,25861
Chevrolet,2023,45568,2.5,39775
Mazda,2023,114532,3.2,19739
Ford,2016,84027,2.7,7911
Toyota,2021,105296,2.3,37278
Honda,2017,122641,1.7,39829
Kia,2016,55083,2.6,12509
Toyota,2020,17805,1.7,29272
BMW,2015,89058,2.4,8841
Nissan,2023,140361,1.7,7786
Chevrolet,2021,57552,3.2,20459
Mazda,2016,96199,3.4,23573
Kia,2013,149677,2.0,42395
Hyundai,2019,115532,1.6,15459
Mazda,2010,144489,2.3,44160
Ford,2014,15573,2.9,6771
Nissan,2017,82769,3.4,32586
Honda,2019,32710,2.4,40972
Kia,2015,137974,2.4,43835
Nissan,2014,115150,3.8,39618
Kia,2011,139675,2.6,30652
Honda,2019,92372,2.6,44182
Ford,2021,78972,2.5,40665
Hyundai,2014,113607,2.3,25227
Volkswagen,2019,137832,3.3,20777
Chevrolet,2021,100497,2.1,8820
Mazda,2012,109609,2.4,39004
Toyota,2022,32692,2.1,41561
Hyundai,2011,127686,2.9,24251
Hyundai,2023,111520,3.9,17451
BMW,2012,117510,2.4,16874
Kia,2013,91315,3.9,20033
Kia,2011,75880,3.1,31849
BMW,2023,144337,3.5,29493
Mazda,2013,51195,2.3,41545
Kia,2013,19916,2.0,33495
Volkswagen,2015,148334,2.9,9507
Chevrolet,2021,18873,4.0,14373
Toyota,2014,52011,3.2,35238
Toyota,2016,9187,3.2,31597
Honda,2020,81522,2.6,18254
Honda,2016,104714,3.7,26329
Chevrolet,2012,131366,3.2,31543
Nissan,2018,41380,3.2,11228
Nissan,2016,28723,2.2,34279
Hyundai,2016,107771,3.9,6615
Hyundai,2011,133497,2.1,43161
BMW,2021,108659,2.8,39581
Ford,2019,18460,2.3,13474
Honda,2012,102055,1.9,36819
Ford,2012,25379,1.8,17264
Kia,2021,49718,2.2,30835
Toyota,2022,144874,3.2,30831
Hyundai,2015,143717,3.9,32465
Nissan,2013,137910,3.6,9259
Chevrolet,2013,77220,2.0,37198
Honda,2010,67849,1.6,28410
Toyota,2015,61447,3.2,37898
Mazda,2017,45382,1.5,38867
Chevrolet,2017,92619,3.6,14439
Ford,2017,45953,3.5,27078
Volkswagen,2014,28536,3.5,7418
Ford,2019,11182,2.8,21733
Honda,2015,107723,3.9,42769
Chevrolet,2014,111547,2.6,43821
Volkswagen,2013,110395,4.0,13211
Kia,2021,21284,3.7,20374
Mazda,2013,15375,1.7,28956
Ford,2013,63771,3.7,15078
Mazda,2013,53709,2.2,5402
Chevrolet,2023,28788,3.4,15218
Toyota,2015,119755,1.4,8719
Chevrolet,2015,148078,2.1,42289
Nissan,2014,145437,3.4,25077
Volkswagen,2021,58728,3.9,23035
Toyota,2020,11056,1.8,37750
Ford,2023,128140,2.6,19608
Kia,2020,64657,2.9,29937
Mazda,2018,12223,3.9,35731
Chevrolet,2017,36573,2.6,18918
BMW,2019,109855,3.8,13060
Honda,2015,101724,3.9,40655
Ford,2020,25323,3.8,28805
Honda,2018,134785,3.3,7257
Toyota,2014,93577,1.7,17137
Nissan,2019,79920,3.0,23548
Ford,2013,48582,3.4,23629
Nissan,2023,71201,3.9,24612
Nissan,2015,14793,3.4,13593
Kia,2013,12452,2.8,19316
Toyota,2017,60749,1.9,13810
Chevrolet,2016,63048,2.6,36830
BMW,2014,32943,3.1,38592
Volkswagen,2019,65797,2.2,25472
Nissan,2015,32225,2.6,8811
Toyota,2020,45158,1.4,37563
Kia,2016,126288,3.7,14754
Ford,2011,94535,1.5,26044
Hyundai,2018,21739,2.5,13204
Hyundai,2016,56074,2.7,7710
BMW,2017,140399,3.9,35442
Kia,2023,8338,3.8,28261
Toyota,2014,136867,3.1,44609
Kia,2012,87109,2.9,18534
Volkswagen,2011,82871,2.4,7345
Volkswagen,2011,61603,1.5,43934
Chevrolet,2012,84807,2.1,31087
Hyundai,2010,53129,3.6,44681
Hyundai,2010,80978,3.1,38485
Volkswagen,2016,129559,3.5,25854
Kia,2019,132234,3.6,17697
BMW,2021,109374,1.6,12061
BMW,2020,124081,2.3,23733
Nissan,2017,118308,3.2,29935
Ford,2015,67878,3.6,33369
Hyundai,2016,80891,3.5,38645
Volkswagen,2010,120240,2.5,15575
Kia,2023,31662,3.8,22897
Toyota,2010,148158,2.2,5398
Ford,2018,44640,2.4,6255
BMW,2014,37369,1.9,26842
Honda,2016,74694,2.0,39375
Honda,2015,104258,1.4,38662
Kia,2013,84968,2.2,8856
Mazda,2010,84259,2.2,15129
Mazda,2013,114073,1.6,36809
Hyundai,2019,44636,2.3,25847
Toyota,2019,98863,2.2,42655
Nissan,2017,49603,3.5,44566
Kia,2022,120796,1.8,20194
Honda,2021,23180,3.3,25181
Honda,2020,75821,1.7,20662
Toyota,2022,23595,2.7,28756
Hyundai,2010,67693,3.3,6776
Mazda,2011,105945,3.0,9194
Chevrolet,2017,24612,3.1,41735
Hyundai,2011,69505,1.9,29923
Hyundai,2020,141894,3.6,38206
BMW,2022,116857,3.9,30644
Nissan,2021,103013,1.8,8799
Nissan,2019,28719,3.7,41198
