price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode
1628602,6,1.2,3894,10446,2.0,98101
1101674,5,4.8,2070,10578,1.0,98103
1194000,5,3.8,4697,14483,3.0,98109
778993,1,1.4,4866,13587,2.5,98101
1701536,1,3.5,2854,12397,3.0,98105
1398964,4,2.7,2824,15992,1.0,98105
1762189,4,4.2,1456,2911,2.5,98104
1939341,6,2.1,758,19033,1.0,98106
1223925,5,2.5,4520,11842,2.0,98108
625257,3,1.7,4118,12560,3.0,98109
665032,4,2.0,1955,6610,2.5,98107
251495,5,1.8,3881,16826,1.5,98101
167286,4,1.1,1379,6097,3.0,98103
1011915,2,1.2,3771,7634,1.5,98102
1173604,1,4.3,3973,15504,2.0,98109
1920429,5,4.2,3493,10246,1.0,98109
968958,4,1.6,3593,13687,2.0,98104
985026,1,3.7,734,4706,1.5,98105
88575,3,4.0,2321,1898,2.5,98102
1626056,4,1.2,3397,4151,2.0,98106
1733980,5,1.4,4985,17369,1.0,98104
1547060,2,3.3,3011,18266,2.5,98107
964306,1,2.5,3088,11308,2.5,98102
655599,1,3.8,2576,10435,1.0,98104
977906,2,3.2,2680,19557,2.5,98103
1046114,5,1.1,2246,10746,3.0,98107
655069,6,3.7,1033,1594,2.5,98109
1659391,3,1.8,4260,6437,1.5,98105
626469,6,2.3,3195,13039,3.0,98105
665760,2,3.9,3423,10630,2.0,98102
994506,3,4.1,2103,11002,2.5,98104
1704083,5,2.4,2075,9912,1.0,98105
979964,4,1.4,1614,13608,3.0,98103
169783,4,4.1,3211,1820,2.5,98106
211554,6,4.5,2176,10786,1.5,98107
983951,5,4.9,3035,1011,2.5,98109
229300,3,2.3,2423,1407,2.5,98101
1706129,6,1.5,1970,10608,3.0,98107
1148702,2,4.8,4298,4736,1.5,98102
1905553,6,2.6,2397,13131,2.5,98108
1153690,5,1.4,4734,14670,3.0,98104
1454460,5,3.0,2589,16677,1.0,98105
256422,4,1.8,2783,5796,2.5,98104
763161,2,2.4,1992,12273,2.0,98108
850322,4,2.3,2745,11483,1.0,98105
171284,3,4.9,1911,4387,2.5,98103
1413202,3,3.6,3605,4904,1.0,98108
1293045,1,3.0,1805,18877,2.0,98105
1240866,5,3.1,4968,13088,1.0,98101
1432311,2,3.4,1321,8790,2.5,98109
662529,2,4.5,1736,6334,2.0,98105
871154,4,1.6,3848,1473,1.5,98106
885863,6,3.4,4267,7669,3.0,98102
1281191,6,2.3,4816,8422,3.0,98104
354144,4,3.3,2133,2279,2.5,98102
1956983,6,3.1,3122,18227,3.0,98105
1653785,2,1.1,3308,6967,3.0,98102
935697,4,3.3,609,17270,2.5,98102
1449467,6,3.8,2744,9135,2.5,98106
211686,1,2.0,3431,6291,1.0,98103
1815125,5,1.4,1448,5941,3.0,98104
591889,1,1.8,952,12723,1.0,98104
1716196,6,3.5,4023,17958,3.0,98106
1483974,3,2.9,606,18151,3.0,98101
776903,2,4.5,504,8043,1.5,98106
1559404,1,2.1,636,16720,3.0,98107
431148,1,2.5,1292,7567,2.5,98104
1858436,4,3.1,4012,2516,3.0,98103
983796,4,2.8,2163,14771,2.0,98101
999014,4,3.2,914,13715,1.5,98107
340144,6,2.2,4010,10682,1.0,98107
1229015,3,1.7,696,6571,3.0,98108
1338267,1,4.2,4165,15465,3.0,98101
1217853,5,1.2,2019,6591,1.0,98104
342527,4,2.5,1095,6370,1.5,98103
1241433,3,1.3,2025,10734,1.0,98104
1663774,6,3.9,1222,18890,3.0,98106
1792964,3,2.5,2575,16167,1.0,98109
1778791,4,1.1,593,19754,1.0,98108
860713,2,1.3,3546,7400,3.0,98104
1474558,1,1.8,3394,3419,1.5,98102
579129,4,4.1,4709,10645,2.5,98106
1195780,5,4.2,1647,2322,1.5,98105
1158731,1,5.0,2074,14193,2.5,98104
368457,3,2.0,2804,3638,3.0,98105
1616529,5,1.2,4608,3634,3.0,98109
1882453,1,2.1,3765,18383,2.5,98109
835428,5,1.7,3101,16264,3.0,98109
1996696,3,3.8,1708,19887,3.0,98109
568985,4,4.9,2582,11994,2.5,98103
1247091,5,2.1,749,4892,1.0,98108
1524042,4,2.3,746,12280,1.5,98102
1231570,3,2.4,4005,8085,1.5,98101
868408,3,4.4,3737,7755,2.0,98106
717351,5,3.3,3920,7529,3.0,98105
1202981,5,4.9,4723,9687,1.0,98104
1676608,3,3.5,4241,1499,1.0,98105
576761,5,3.8,2487,15945,3.0,98108
713468,5,1.4,1872,14450,1.5,98108
1651579,5,4.8,3807,13877,2.0,98109
294826,6,3.5,4382,15089,2.0,98104
1352432,5,3.1,1756,11518,2.0,98108
813707,1,2.5,3540,5439,2.5,98106
569637,3,1.3,4659,17074,2.5,98104
1875372,3,1.5,3346,15184,3.0,98103
475426,2,1.0,1727,19871,2.0,98104
1082018,4,5.0,2031,18307,1.0,98108
1922325,2,4.1,4752,5039,2.5,98104
1426236,5,4.2,886,16396,2.5,98105
738722,5,3.9,4180,2022,3.0,98106
1153180,1,2.9,4297,3350,2.5,98109
558410,1,1.4,3267,16357,3.0,98104
1103465,1,1.3,2604,1556,1.0,98104
1843493,1,4.7,570,10597,3.0,98106
910180,1,1.0,996,15575,2.0,98108
868403,1,3.8,4855,9815,2.5,98102
1673415,1,3.5,2007,6378,1.5,98103
708561,1,3.0,3252,4673,3.0,98107
1335806,6,4.9,2403,9457,1.0,98106
286139,1,1.8,4492,12046,2.0,98109
1731821,3,4.1,928,14888,3.0,98102
1188458,1,3.7,4737,8536,2.0,98104
350102,4,4.9,2156,19745,1.0,98109
1833187,1,4.7,2801,8411,2.0,98106
1366401,6,1.5,2288,8460,1.0,98107
151982,5,2.2,4911,4967,2.5,98101
96870,6,4.4,1821,10097,2.0,98107
263328,6,1.9,4334,7651,1.5,98101
1952211,5,2.5,1690,16327,1.5,98101
209224,1,3.5,4184,9220,1.5,98102
1672925,1,3.3,4946,10905,3.0,98107
238691,5,3.6,2589,14632,2.5,98106
632523,4,3.9,4997,10579,2.5,98107
1041244,2,3.9,4986,8416,1.0,98103
1922898,3,4.0,2935,15589,1.0,98104
1712937,5,5.0,3538,3819,3.0,98105
1946409,1,2.4,1981,9941,2.0,98104
1634081,3,1.2,3301,14975,3.0,98101
360495,1,2.4,3360,9872,1.5,98102
870173,2,4.6,3026,5617,2.5,98107
463870,2,1.3,2985,3603,1.0,98105
1290962,5,3.6,1748,16035,1.0,98103
1362128,3,2.7,1766,2177,2.5,98108
571817,6,4.7,3722,12403,1.5,98106
1665767,3,4.7,3066,11259,1.5,98104
1838144,6,4.1,4909,9482,1.5,98101
157042,2,1.4,3362,17597,2.5,98108
818013,1,1.1,1359,15910,3.0,98103
706578,6,1.5,3848,2871,1.5,98102
1280220,6,2.3,4754,15934,3.0,98109
1026302,5,2.0,1500,12172,2.0,98103
1593473,4,2.5,2702,13529,1.0,98108
434333,2,1.6,893,18118,3.0,98104
683556,6,4.0,3643,15478,2.0,98102
1652969,2,4.4,1148,11124,2.5,98104
1168210,5,3.0,3419,1981,2.0,98104
1478146,1,4.8,1357,12144,2.0,98105
188691,3,1.5,2085,17845,1.0,98103
1503731,2,1.4,1458,5212,2.0,98105
1116802,5,1.8,2182,18990,2.0,98106
1123898,5,4.9,1765,12619,1.0,98103
1943223,5,2.7,4867,3856,2.5,98102
984382,3,4.7,3609,14302,1.5,98109
741572,2,1.8,2527,6208,3.0,98108
144835,6,4.4,2239,3902,3.0,98106
1353603,5,2.2,3656,4530,2.0,98105
123079,3,3.9,4373,17159,1.5,98104
1122522,1,4.9,648,7123,1.5,98106
1785676,4,4.7,3186,3022,2.0,98101
947165,2,4.3,1431,2855,3.0,98107
1105829,3,1.2,2523,18402,3.0,98102
129311,4,3.4,1842,13872,1.5,98101
869245,4,4.3,797,10693,1.5,98101
1031835,3,2.6,776,15658,2.0,98102
995136,6,3.9,3122,13138,3.0,98103
1409085,6,1.6,4684,10694,3.0,98103
1690457,3,1.7,4466,6170,2.0,98109
1004940,3,3.6,2666,14983,2.0,98108
1248061,5,2.7,4878,4264,2.5,98101
276833,1,1.9,728,3759,1.5,98105
612773,6,2.1,2961,1102,1.5,98105
1297880,5,3.5,4718,2673,1.5,98107
947936,4,3.9,2234,19263,1.0,98107
1901109,4,1.8,2577,9530,1.0,98108
1631695,4,4.8,4613,12453,2.0,98102
1576375,3,1.0,2570,12380,2.5,98102
1412617,2,3.8,1561,11310,1.0,98102
1103580,5,2.2,4320,4016,1.5,98109
1406644,2,2.9,1884,11150,2.5,98109
1513301,1,3.3,2621,6916,3.0,98108
1087140,1,3.2,1082,4302,2.0,98101
87170,5,4.1,4506,2963,1.0,98101
1666419,4,4.3,4868,4522,2.5,98108
1506454,6,1.3,2003,17080,1.0,98102
1216691,1,3.8,3896,12359,1.0,98107
940648,2,2.6,2514,11535,2.0,98101
902362,2,4.3,1447,6093,1.0,98106
228475,6,3.4,2370,7155,2.0,98105
348509,3,1.0,3275,5693,2.0,98108
1422908,4,3.7,2977,19036,3.0,98108
1829996,3,4.7,1879,12029,1.5,98103
410777,5,1.3,3605,2727,3.0,98103
994177,1,3.0,4533,19761,1.0,98108
1162047,6,3.5,3831,16755,3.0,98108
460372,6,1.8,2384,3403,2.5,98106
1680151,6,3.6,949,12031,3.0,98101
444861,3,1.2,3561,9723,3.0,98109
1419796,3,4.6,1124,9726,3.0,98108
1586377,5,4.1,4931,19874,2.0,98107
1739339,2,4.8,2391,18762,1.5,98101
1042855,2,2.7,1400,12808,3.0,98101
100151,5,1.1,892,19802,3.0,98109
1690248,6,2.4,2515,17429,1.5,98101
412009,2,3.1,3096,17405,3.0,98101
607829,5,4.7,3821,14345,1.5,98106
122847,2,4.5,746,19532,3.0,98101
792459,5,3.4,3099,16513,3.0,98103
261811,2,3.9,4560,17740,2.5,98102
887387,6,4.8,3282,10841,2.5,98107
976794,3,4.4,1645,19473,2.5,98104
543570,3,3.6,2334,2488,2.0,98105
1026446,6,3.2,3607,13359,1.0,98107
1836603,2,2.9,4703,4654,2.5,98102
473359,6,4.0,2733,14421,1.0,98104
992013,5,4.2,518,19026,1.5,98109
1448500,3,1.9,3459,1764,1.0,98103
742101,1,2.9,4317,11311,1.5,98106
1518690,2,4.1,2641,2760,1.0,98104
567649,1,3.7,4314,11885,1.5,98108
149919,1,3.4,627,1045,2.5,98102
1473574,4,2.3,2862,18796,2.5,98105
1315322,1,3.4,2528,10807,2.5,98104
1292596,1,3.4,2445,4341,1.5,98109
1684632,6,2.7,2383,9225,2.0,98107
1141838,4,4.8,4046,11209,1.0,98106
1497298,4,3.6,4198,4925,1.5,98108
594893,4,4.4,3723,2918,2.5,98103
652878,5,1.5,2151,16825,1.0,98103
340375,4,4.0,4565,1268,2.5,98103
1702261,6,3.4,3058,15461,2.0,98101
1175699,5,2.2,1260,3908,3.0,98108
1898523,2,1.5,1201,1200,2.5,98108
1447931,5,2.5,2803,7759,3.0,98107
481838,2,2.8,3856,6973,2.0,98103
1901608,4,1.6,4226,2068,3.0,98107
1257540,4,3.7,1812,6790,2.5,98107
1050783,2,2.2,643,18861,2.0,98107
905742,3,4.2,4680,17941,1.0,98104
218767,6,3.6,3239,7779,3.0,98105
1758365,5,2.2,4696,11282,3.0,98105
709966,6,2.4,3808,5946,1.5,98104
1496270,6,4.8,3989,8955,2.5,98101
1737244,1,4.8,704,12660,2.5,98102
1575608,4,2.7,2674,3990,3.0,98102
745494,5,3.7,3522,12220,3.0,98105
513179,6,4.9,4902,10440,3.0,98103
1996788,5,5.0,4336,14295,2.5,98102
206547,6,1.3,2724,1405,1.5,98105
902609,4,3.2,1226,12578,3.0,98102
727090,6,3.9,3776,14514,2.5,98103
1250761,2,1.7,699,16246,2.5,98109
1773947,4,4.3,933,6422,1.5,98107
105746,5,2.9,4356,16953,1.5,98109
1796789,3,3.0,1787,14166,1.5,98107
1970203,6,2.1,2384,2436,1.0,98104
1921826,2,2.2,4713,6160,1.0,98106
218393,4,1.3,4681,13496,3.0,98101
333453,1,4.7,4830,17657,2.5,98101
340320,4,2.5,4917,9287,1.5,98103
643167,5,1.6,3220,13297,1.0,98105
1690456,5,1.6,3024,9115,3.0,98106
1445448,1,2.6,2256,5762,2.5,98108
1318660,2,3.5,3449,19201,1.5,98101
1820358,5,4.1,1447,14908,1.0,98101
845016,2,4.7,3360,14340,1.0,98104
698843,2,3.5,1268,3499,2.5,98103
1454022,4,2.7,3395,3227,1.0,98101
958840,2,2.7,894,15550,2.5,98102
1641694,6,3.3,1289,1361,1.5,98107
1315473,5,3.2,1396,19767,2.5,98101
1875098,5,3.6,865,4901,1.5,98104
913498,3,3.0,1103,3267,2.0,98107
840023,2,1.2,4825,6816,1.0,98108
1192454,3,3.0,2285,1496,2.0,98103
1223983,4,1.1,2231,11914,2.5,98103
691157,3,1.7,3713,10579,1.5,98106
307716,2,2.5,1431,5708,1.0,98108
857827,5,3.2,3786,14486,3.0,98101
1115314,4,1.7,4610,14068,1.0,98108
1232279,2,2.1,1866,3357,3.0,98102
1771841,4,2.5,635,11142,1.0,98103
1641920,1,1.8,2157,7121,1.5,98109
1863610,2,5.0,3243,8328,2.5,98108
1608817,1,4.2,4490,17196,1.5,98102
1482376,3,4.2,3982,12179,1.0,98102
689604,2,3.3,2322,3233,3.0,98101
740807,1,4.8,2722,15828,1.5,98102
1677282,6,3.9,4443,9943,1.5,98106
873622,5,2.3,1845,14301,3.0,98108
76014,3,3.4,1375,10759,2.0,98105
1096737,2,3.2,2915,11977,1.0,98104
1826935,2,3.3,1275,18291,1.5,98104
1861853,5,4.3,4404,12437,1.5,98103
231350,5,3.0,3332,15239,1.0,98103
961995,1,3.9,907,5748,3.0,98104
838212,1,2.0,4306,17341,1.0,98105
534859,1,4.7,807,6188,2.5,98108
764618,4,1.3,4658,9681,2.5,98107
540339,3,5.0,2608,2513,1.5,98105
92192,2,3.5,4851,10369,2.5,98104
1026804,3,2.9,576,11800,1.0,98107
941307,5,2.2,4525,1501,1.5,98102
1058008,6,2.6,4546,9086,2.5,98107
1459849,3,4.1,4685,13280,3.0,98108
93923,3,1.6,864,5331,2.5,98101
1712060,1,2.0,2326,14531,3.0,98104
1625259,5,1.5,1798,7337,2.5,98108
1463169,3,2.7,2459,3306,3.0,98107
1482467,2,2.5,4635,16308,1.0,98108
802744,1,3.6,4192,17867,1.0,98104
1507571,3,5.0,1165,1429,2.0,98108
645316,5,4.6,4921,2190,1.0,98103
997226,6,4.5,4088,1845,2.5,98103
1498903,2,3.6,1224,15363,1.5,98101
816751,6,2.1,4878,11692,3.0,98101
715344,5,2.5,3743,5908,1.0,98101
929608,5,2.0,4027,9422,1.5,98103
1826264,5,1.5,713,7765,3.0,98105
1353891,6,2.7,2506,5308,3.0,98104
1387644,4,4.6,588,11520,3.0,98103
495919,2,4.0,2106,7654,1.0,98106
1393297,5,4.9,4979,14790,3.0,98103
188783,4,1.8,1692,11510,2.0,98104
1708412,1,3.0,3155,6998,1.0,98106
1355864,4,4.2,818,15072,1.5,98103
1591661,1,2.8,3665,3226,2.0,98106
545187,6,2.4,3544,14452,2.0,98102
1747957,4,4.3,2976,13638,1.0,98104
1334411,6,2.7,2046,10933,3.0,98106
1951563,5,4.7,3435,18432,2.0,98104
1450568,4,2.1,4700,18151,2.5,98102
1304660,4,4.6,4937,14010,1.5,98105
844686,5,2.1,1487,3198,2.5,98101
437554,1,2.2,4850,4563,1.0,98109
803315,5,2.7,923,17223,2.0,98101
520336,2,3.1,3061,17690,3.0,98107
973469,4,2.7,874,15708,3.0,98105
1306648,2,4.4,546,3668,2.0,98103
1346605,5,4.2,999,14449,2.0,98103
1307623,6,2.2,2892,13743,3.0,98101
415169,5,3.0,2533,3425,1.5,98106
180509,3,2.7,1669,9129,1.0,98105
812072,2,1.2,4363,9472,1.5,98101
1393683,3,4.0,3490,18593,3.0,98108
577561,2,1.7,3165,7207,1.0,98106
589618,6,4.7,1616,16019,1.0,98108
202566,3,2.6,745,14975,3.0,98101
650710,3,3.5,3912,4390,3.0,98104
958521,2,4.3,2184,10267,2.0,98109
53212,5,1.7,803,7398,2.0,98108
282131,1,3.2,2524,7181,2.0,98106
526657,5,1.9,949,11722,3.0,98105
1710458,1,3.0,1440,5980,1.5,98102
1230728,2,3.3,3700,3247,1.0,98101
1393395,4,1.7,1033,17647,1.5,98108
1120583,5,3.3,3115,16493,2.5,98103
688093,3,2.8,2971,1745,1.5,98104
1443361,5,3.1,3078,7314,2.5,98108
1718679,2,4.6,4277,17882,2.5,98103
883247,4,2.9,3152,8990,1.0,98103
1968490,4,2.9,2405,9652,1.0,98107
1885647,5,2.9,2762,19842,2.5,98105
375737,5,3.5,4258,17151,3.0,98106
1610740,6,2.5,4397,5674,2.5,98108
128038,5,4.2,1452,12269,2.0,98106
1070998,2,2.1,4337,16328,1.0,98101
1454619,1,2.2,1998,18551,1.5,98109
840168,6,3.4,3791,7584,1.0,98108
1876370,1,2.0,4075,19493,3.0,98108
1115049,3,1.4,3599,9916,2.0,98108
703059,2,1.8,1413,2169,3.0,98107
1224377,6,4.7,3537,11490,1.5,98101
944030,4,1.0,4555,11831,1.0,98107
660911,6,1.5,4504,14733,1.5,98103
1606828,3,4.0,3779,5753,2.0,98104
1323673,4,4.9,3993,5877,1.5,98106
348964,6,3.8,2522,19928,2.5,98105
1314509,4,4.7,1450,6701,2.0,98103
1418309,5,4.4,1362,14066,3.0,98106
771167,4,2.9,2130,17834,3.0,98106
1379134,6,2.3,2542,18657,1.5,98103
1488098,4,3.5,4564,2468,2.0,98109
74220,2,3.1,1087,2703,1.5,98102
634819,5,1.1,1770,9093,2.5,98108
1470722,5,4.8,3978,18416,2.0,98103
557409,3,3.3,1182,13701,1.0,98104
747785,5,4.5,3952,13777,3.0,98105
59387,1,3.9,1827,14716,1.5,98105
295752,2,2.4,3791,1853,2.5,98101
651103,3,4.6,793,5219,3.0,98104
601872,1,4.2,1357,1692,2.0,98102
619071,4,2.7,3339,2325,3.0,98108
1793745,1,4.4,4849,7490,3.0,98106
759687,3,2.1,3295,7094,1.0,98108
698782,5,3.7,2991,10275,1.0,98103
1738678,2,1.5,1412,4704,2.5,98108
300139,3,4.5,1688,3614,2.5,98108
550228,1,3.9,2818,19254,1.5,98109
1764793,1,1.6,3541,19686,1.0,98101
1796197,3,1.1,2311,15883,2.0,98104
910020,6,2.6,1169,5153,1.5,98109
984499,6,3.7,1411,7968,2.0,98101
1345085,3,2.1,2079,19538,1.0,98107
63580,6,4.9,2222,6939,2.0,98104
1641104,3,4.7,4754,8474,2.0,98109
828639,5,3.4,3054,6724,1.0,98101
1444166,3,2.3,2111,7669,1.0,98108
518968,4,4.6,885,8575,3.0,98101
940965,2,4.2,2093,18317,2.0,98106
828559,2,1.3,1850,17070,1.5,98102
1582239,4,2.9,3987,5386,2.5,98109
478082,1,4.9,4456,18115,3.0,98106
655262,1,2.8,673,12953,2.5,98102
1696265,1,4.7,858,3201,1.5,98109
263165,1,4.9,2189,11591,1.5,98106
455427,5,2.5,1309,18550,1.0,98108
502201,4,4.9,1442,17341,2.0,98105
1262916,2,1.6,928,7870,1.0,98108
1888654,4,1.6,4151,4828,2.0,98109
760731,2,2.1,2444,4579,3.0,98101
1870987,1,2.9,2855,15576,1.0,98103
354960,5,1.7,1914,15327,1.0,98108
1188036,3,2.4,4873,1799,1.5,98109
1404832,3,1.4,3728,4422,2.0,98104
1149624,6,2.7,2921,7761,1.5,98104
1829382,1,4.3,4763,9139,1.0,98108
1231426,1,3.4,3375,15906,2.0,98101
1930760,4,4.2,3740,6438,2.0,98103
1576769,5,1.5,4543,11426,3.0,98108
1955734,5,2.6,2624,17770,1.5,98109
786200,4,1.2,1068,9956,3.0,98107
1072805,5,2.5,2710,13099,1.5,98101
994793,5,3.5,3464,4983,1.5,98108
356932,3,3.3,3336,4390,2.0,98103
316891,5,1.2,843,6133,2.0,98104
1042326,1,1.2,3551,2636,2.5,98109
574333,3,2.2,3627,12346,1.0,98108
1062782,1,4.1,3083,15250,3.0,98109
1630622,1,1.1,3729,10667,2.5,98104
1878261,4,3.5,3692,2518,3.0,98108
961508,6,1.7,653,10591,3.0,98104
1777373,5,4.8,3417,15435,1.0,98101
1773521,5,2.7,3932,17111,3.0,98104
190926,5,1.2,3428,19749,3.0,98101
233148,5,3.9,2415,12730,2.0,98106
893382,3,2.9,4927,2458,2.0,98102
722709,2,4.5,2954,18513,2.0,98109
1850164,1,3.6,4721,5775,1.0,98108
1775284,6,3.8,3140,12447,2.0,98106
1263944,6,4.1,2370,15832,2.5,98109
544496,2,2.7,2990,10415,2.5,98104
69455,2,4.2,3752,6512,2.5,98108
784184,2,1.2,4757,14687,1.0,98103
1563715,3,4.1,4047,19445,1.5,98109
1330473,2,3.5,4407,4822,1.5,98105
482509,3,3.3,1884,5921,2.5,98106
1591222,4,2.3,4095,3805,1.5,98106
662840,4,1.5,4725,13350,3.0,98101
882548,6,3.6,2828,5066,1.0,98105
432605,4,2.9,2379,2825,2.5,98109
614772,3,1.9,1975,16007,2.5,98108
997719,3,1.2,4501,6767,2.5,98109
1442358,1,3.2,1657,8702,3.0,98101
708764,2,1.5,4434,4877,2.0,98103
218332,5,4.7,4363,19811,2.5,98102
1199223,5,1.6,3020,17098,1.5,98107
1688506,2,1.1,4600,15869,2.0,98106
1834667,5,2.0,2345,8859,3.0,98102
882441,5,1.7,1277,6276,2.5,98104
1060193,5,4.2,720,19804,2.0,98108
1227400,6,2.2,3390,7372,2.5,98106
823202,3,2.0,3300,9612,2.5,98104
866037,3,5.0,2129,13413,3.0,98106
1733743,3,1.6,2041,13329,1.5,98105
1743691,2,1.3,4737,10319,3.0,98101
317724,4,2.2,3051,5001,3.0,98105
951334,6,2.6,1464,19805,1.5,98108
317544,6,4.0,3777,11313,2.0,98103
1793579,5,4.8,4174,15286,3.0,98107
801545,1,4.1,3619,1079,2.5,98108
1095962,3,3.9,1493,18177,3.0,98106
1981040,6,5.0,4020,11547,1.5,98104
177319,6,4.1,3057,15258,2.0,98101
562193,1,1.6,761,17067,1.5,98101
1577965,5,2.8,2491,6436,2.5,98109
156960,6,3.0,3889,11242,2.0,98107
89015,6,2.2,4345,1486,3.0,98101
1432433,4,1.7,3922,3712,2.0,98108
778165,1,3.8,2581,17229,3.0,98102
982478,5,2.1,987,5800,3.0,98105
195109,5,3.5,2280,15591,1.0,98106
527508,3,2.3,3920,15795,3.0,98107
1884927,4,3.0,2758,5049,3.0,98107
983671,5,2.3,3706,6713,3.0,98101
1187330,4,2.6,4147,15990,1.0,98105
271775,3,3.9,4974,12758,2.0,98108
1403868,1,4.5,2282,11892,1.0,98105
777513,6,3.0,2880,10803,1.5,98104
726894,6,3.4,776,18481,3.0,98108
796355,2,4.5,2199,14434,1.0,98104
959222,2,1.6,997,15489,1.0,98104
1971086,2,1.6,2966,7554,2.0,98109
1155455,6,2.4,3236,6653,2.0,98103
169894,4,2.2,3948,10834,2.0,98109
640127,2,4.9,3710,10920,2.5,98107
1128332,1,3.3,4428,3602,2.0,98105
718043,5,3.1,3041,15573,3.0,98101
1279133,4,3.3,4954,4754,1.0,98104
1327879,6,4.5,4846,9970,1.5,98106
1502817,1,2.0,3339,13008,1.5,98101
724075,6,3.0,777,8260,1.5,98105
1037601,4,2.1,4766,4105,3.0,98109
541599,4,4.1,2019,3025,1.0,98106
545283,4,4.1,3949,2602,2.5,98104
667231,3,4.8,3041,7366,2.5,98107
792476,5,2.8,4971,1760,2.0,98104
198188,2,1.6,4873,8012,2.5,98103
611032,3,4.6,2882,17137,1.0,98103
174697,5,4.6,4704,4941,2.0,98109
1579371,6,1.9,1555,16807,3.0,98108
1738936,2,2.1,1965,10205,1.5,98105
445340,3,2.3,1579,17029,1.5,98103
286028,3,2.8,2263,13215,2.0,98108
743411,1,4.3,4092,9552,2.0,98104
1105752,3,1.6,2994,5036,2.0,98103
1976318,4,3.8,1388,17786,1.0,98105
1875229,6,2.4,631,13876,2.0,98109
1556610,3,1.8,1761,7393,1.0,98106
563611,4,2.4,749,6564,2.0,98107
1248324,5,3.1,1565,5557,1.0,98106
1143753,5,4.7,1496,19973,1.0,98103
1582088,4,3.5,730,18657,2.5,98103
1209199,1,3.4,4474,2217,2.5,98102
1623861,1,1.4,2409,18698,2.0,98101
502546,5,1.3,1327,16840,2.0,98109
1011273,6,1.5,3661,11429,1.0,98102
546184,3,1.4,903,6565,1.0,98104
1084549,5,3.3,2738,17784,2.5,98103
694467,5,2.8,4576,5018,3.0,98104
297439,4,1.0,4463,11907,1.5,98104
1046157,1,2.4,3952,9788,1.5,98105
694691,6,1.5,4722,10010,3.0,98101
145287,4,5.0,3345,15329,3.0,98107
1218150,5,2.8,739,1982,1.5,98106
830751,2,2.7,3609,7790,2.5,98105
1220085,3,3.6,4874,7535,1.5,98102
1446167,5,2.4,3722,16622,3.0,98104
1994530,4,3.9,1187,17953,1.5,98109
1547757,2,4.6,862,8919,1.5,98104
1441864,2,3.0,4769,11595,3.0,98109
1871369,5,2.5,3714,19540,2.5,98106
1291165,6,3.1,2804,4491,1.5,98104
1977701,1,3.4,2647,5220,2.0,98106
406459,2,4.4,3034,4653,2.0,98105
538720,3,2.6,1871,13445,1.5,98107
1912395,4,1.2,3092,9802,3.0,98105
1102666,4,3.5,3937,10457,2.0,98108
1516737,4,4.9,3129,14488,1.5,98101
1925247,5,4.4,595,2186,3.0,98104
53743,4,4.0,838,19579,2.0,98104
1129500,4,1.7,1977,10507,2.5,98102
1239844,3,4.0,1607,5042,3.0,98109
1976823,1,1.3,4720,15705,2.0,98107
1728176,6,3.0,2887,4730,1.0,98101
1429580,5,2.5,1150,13396,1.0,98107
1008904,5,4.6,4018,1344,3.0,98106
790537,4,1.6,1936,18777,2.0,98101
1846954,3,4.2,3857,1021,2.5,98106
279602,2,1.2,3657,10408,3.0,98109
1441119,4,3.8,4734,19174,3.0,98102
885227,4,2.2,1479,9176,2.5,98104
887985,5,4.9,3676,11390,1.5,98108
1607504,5,3.7,3278,10879,1.5,98107
1202552,4,2.2,1203,4366,2.5,98104
205183,5,1.9,2925,19518,2.5,98108
1736430,3,3.6,1711,14349,2.0,98109
1356019,2,2.1,3255,4246,2.5,98106
1742832,2,1.7,1914,13678,1.0,98106
111600,2,3.6,2385,14414,1.0,98101
624310,4,3.9,2690,12691,1.5,98103
1757135,6,2.0,1561,18096,1.0,98106
887329,4,3.1,1559,13508,1.0,98107
874470,4,3.7,614,12689,2.0,98106
173323,3,4.8,1013,15921,1.5,98104
1284686,2,4.2,3586,12847,2.0,98104
1743142,5,2.7,4167,8148,3.0,98107
947486,5,4.4,810,15291,1.0,98107
1368617,1,2.8,2289,8608,1.0,98101
638829,1,1.5,1344,8585,2.0,98107
1205544,6,2.4,3759,4081,3.0,98101
1637756,5,4.2,4620,4891,1.0,98104
975775,2,4.8,1281,13394,2.5,98101
1123391,4,4.9,3036,5407,2.0,98105
882044,5,3.6,4969,9329,1.5,98109
1525149,6,2.9,1174,16090,3.0,98104
518304,6,1.6,1784,12712,1.0,98109
852699,5,1.4,4831,8196,1.0,98104
854700,1,3.1,1985,18448,1.5,98102
688751,2,3.9,2033,11948,1.0,98106
514151,5,2.3,2616,6148,2.5,98108
931779,4,3.7,3520,3675,2.5,98107
1289308,4,3.3,1234,5592,3.0,98103
1295175,3,4.8,4067,5103,2.5,98102
244451,4,1.8,1520,19136,3.0,98107
406686,5,3.4,2442,13992,3.0,98106
746631,5,2.7,708,2123,2.0,98103
1427332,4,2.0,1473,2323,1.0,98102
188307,1,2.4,2428,5879,1.0,98106
1187333,2,2.2,4545,18476,2.5,98105
459633,6,3.1,2115,11354,1.0,98102
934507,5,3.2,2223,4452,3.0,98103
346753,4,4.5,2941,13992,3.0,98108
939217,6,4.1,3186,6959,1.5,98108
