Product,Price,Quantity,Total Revenue
Monitor,200,5,1000
Laptop,1200,5,6000
Tablet,300,5,1500
Monitor,200,5,1000
Monitor,200,5,1000
Phone,800,5,4000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Monitor,200,5,1000
Laptop,1200,5,6000
Laptop,1200,5,6000
Phone,800,5,4000
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Tablet,300,5,1500
Laptop,1200,5,6000
Laptop,1200,5,6000
Phone,800,5,4000
Tablet,300,5,1500
Monitor,200,5,1000
Monitor,200,5,1000
Tablet,300,5,1500
Laptop,1200,5,6000
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Tablet,300,5,1500
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Monitor,200,5,1000
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Laptop,1200,5,6000
Phone,800,5,4000
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Laptop,1200,5,6000
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Tablet,300,5,1500
Phone,800,5,4000
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Monitor,200,5,1000
Monitor,200,5,1000
Laptop,1200,5,6000
Phone,800,5,4000
Laptop,1200,5,6000
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Laptop,1200,5,6000
Laptop,1200,5,6000
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Tablet,300,5,1500
Laptop,1200,5,6000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Phone,800,5,4000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Monitor,200,5,1000
Laptop,1200,5,6000
Phone,800,5,4000
Phone,800,5,4000
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Phone,800,5,4000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Laptop,1200,5,6000
Tablet,300,5,1500
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Phone,800,5,4000
Laptop,1200,5,6000
Laptop,1200,5,6000
Laptop,1200,5,6000
Phone,800,5,4000
Tablet,300,5,1500
Tablet,300,5,1500
Tablet,300,5,1500
Tablet,300,5,1500
Laptop,1200,5,6000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Tablet,300,5,1500
Tablet,300,5,1500
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Monitor,200,5,1000
Phone,800,5,4000
Tablet,300,5,1500
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Phone,800,5,4000
Tablet,300,5,1500
Monitor,200,5,1000
Phone,800,5,4000
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Monitor,200,5,1000
Tablet,300,5,1500
Tablet,300,5,1500
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Monitor,200,5,1000
Laptop,1200,5,6000
Phone,800,5,4000
Monitor,200,5,1000
Monitor,200,5,1000
Tablet,300,5,1500
Tablet,300,5,1500
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Tablet,300,5,1500
Tablet,300,5,1500
Tablet,300,5,1500
Monitor,200,5,1000
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Monitor,200,5,1000
Phone,800,5,4000
Monitor,200,5,1000
Laptop,1200,5,6000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Laptop,1200,5,6000
Laptop,1200,5,6000
Tablet,300,5,1500
Laptop,1200,5,6000
Phone,800,5,4000
Phone,800,5,4000
Laptop,1200,5,6000
Monitor,200,5,1000
Tablet,300,5,1500
Phone,800,5,4000
Laptop,1200,5,6000
Tablet,300,5,1500
Phone,800,5,4000
Tablet,300,5,1500
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Tablet,300,4,1200
Laptop,1200,4,4800
Monitor,200,4,800
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Phone,800,4,3200
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Tablet,300,4,1200
Laptop,1200,4,4800
Laptop,1200,4,4800
Laptop,1200,4,4800
Monitor,200,4,800
Tablet,300,4,1200
Monitor,200,4,800
Laptop,1200,4,4800
Monitor,200,4,800
Phone,800,4,3200
Phone,800,4,3200
Laptop,1200,4,4800
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Monitor,200,4,800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Laptop,1200,4,4800
Tablet,300,4,1200
Phone,800,4,3200
Tablet,300,4,1200
Tablet,300,4,1200
Phone,800,4,3200
Phone,800,4,3200
Monitor,200,4,800
Monitor,200,4,800
Phone,800,4,3200
Monitor,200,4,800
Tablet,300,4,1200
Tablet,300,4,1200
