Age,Income,IsStudent,Purchased
57,66274,0,0
39,102339,0,0
35,34378,0,1
65,22548,0,1
46,54621,0,0
60,81311,0,1
33,101901,0,0
63,111243,0,0
52,104673,0,0
51,36531,1,0
20,32870,1,1
21,64547,0,0
22,60738,1,1
27,82537,1,0
46,29756,0,0
49,72707,1,0
48,55830,0,0
19,108399,1,0
29,25046,0,0
44,38652,1,0
22,70029,0,0
54,51956,0,1
44,28886,0,1
40,101281,0,0
50,119653,0,0
21,46823,0,0
38,53948,0,1
41,28322,0,0
61,88330,0,0
48,21162,0,0
61,97293,0,0
65,20905,0,0
41,109301,0,0
27,72483,0,1
19,53457,0,0
48,99940,0,0
42,30380,0,0
21,30508,0,1
28,34676,0,1
34,103796,0,0
61,87433,0,0
19,16564,1,1
23,28870,1,1
26,29219,1,1
22,96977,0,0
37,34880,0,0
46,25379,1,1
38,69294,0,1
26,17948,0,0
45,110129,0,0
25,50902,0,0
48,98507,0,0
37,23969,1,0
44,77805,1,1
25,35646,0,0
38,75566,1,1
45,70818,0,1
40,78451,0,1
23,18678,0,0
20,108055,0,0
22,83879,0,1
26,19014,0,0
24,20107,0,1
21,117632,0,0
56,52423,1,0
22,119162,1,0
28,118924,0,0
32,47332,0,1
51,49010,1,0
30,103935,1,0
65,17661,0,1
24,19798,0,1
57,81076,0,1
23,37329,0,0
56,71060,1,0
47,40850,0,1
39,99705,1,0
42,18157,0,0
45,52485,0,1
37,20336,0,1
56,87701,0,1
20,108154,0,0
22,57280,0,0
18,67145,1,1
32,94290,0,0
43,20209,0,0
20,76402,0,1
57,95026,0,0
58,108137,0,0
64,22645,0,1
59,53508,0,0
51,117458,1,0
22,72822,0,1
48,115969,0,0
30,21018,0,1
60,65908,0,0
18,41374,0,1
39,20713,0,0
32,110608,0,0
43,102071,0,0
35,111856,1,0
65,108099,0,0
26,99498,0,0
18,16026,0,1
60,85009,0,0
26,85203,0,0
40,66106,0,1
60,108425,1,0
62,106676,0,0
19,97506,0,0
31,96477,0,0
55,109564,0,0
57,48452,0,0
35,102962,1,0
33,18268,1,0
46,95729,1,0
61,108602,0,0
28,15658,0,1
23,49064,1,1
20,49293,1,1
31,58042,0,1
19,22792,1,1
49,21604,1,0
48,62821,0,1
28,53557,0,0
39,22420,0,0
20,53521,1,1
48,76951,0,1
50,38018,0,1
41,78076,0,1
18,20108,0,0
61,107686,0,0
32,85783,0,1
54,88937,0,0
44,32007,1,1
55,24997,0,1
65,20261,0,1
44,84804,0,1
61,86520,0,0
29,35926,1,1
20,112398,0,0
47,112994,0,0
49,80546,0,1
40,32144,0,0
19,40903,1,1
24,16177,0,0
51,107482,0,0
49,75952,1,0
56,24168,0,0
49,17389,0,1
60,21364,0,0
60,42033,1,1
31,63545,1,1
20,26865,0,1
63,33936,0,0
49,92863,0,0
60,112788,0,0
53,115614,1,0
34,18741,0,0
65,104537,0,0
20,18839,0,0
27,34139,0,0
64,61905,0,0
57,105934,0,0
35,67749,0,1
20,40036,0,0
56,118541,0,0
27,60272,0,1
26,16740,0,0
63,99044,0,0
63,73788,0,0
28,46611,1,1
50,85827,0,1
53,46109,1,1
43,34481,1,1
44,20247,0,0
55,68621,1,1
39,36383,1,0
43,79535,1,1
39,40319,0,1
22,54334,0,0
52,38728,0,0
19,114156,0,0
52,45442,1,0
26,101846,0,0
35,57521,0,1
60,79777,1,1
29,101988,1,0
20,27137,0,1
35,58636,1,1
55,29905,0,0
24,102309,0,0
50,45024,1,0
23,79966,1,0
35,32702,0,1
62,31505,0,0
39,84790,0,0
56,76071,0,0
26,23498,0,0
52,92710,0,0
40,73456,0,1
29,109958,0,0
41,44733,1,1
57,82432,0,1
26,119280,1,0
30,72158,0,1
57,18911,0,1
59,64105,0,0
34,88876,1,0
24,97959,1,0
34,79322,0,1
41,51672,0,1
19,85412,0,0
52,81239,0,1
45,78804,0,1
36,76727,0,1
50,118774,0,0
38,21440,0,0
27,112473,0,0
63,82560,0,0
62,30751,0,0
26,27730,0,0
55,79792,1,1
23,36380,0,0
59,43972,0,0
52,79385,0,1
35,52113,0,1
36,25149,0,1
22,70014,0,0
42,53402,1,1
28,97917,1,0
27,64557,1,0
34,112895,0,0
53,15243,0,1
43,17414,0,0
48,18856,0,1
49,86799,0,0
38,96335,1,0
35,73949,0,1
35,56392,0,1
18,27470,0,0
31,28772,0,0
25,42382,0,0
19,114445,0,0
32,84662,0,0
51,99944,1,0
53,95399,0,0
18,28584,0,1
38,38391,0,0
59,100376,1,0
18,51965,0,1
49,106207,1,0
37,119128,0,0
64,27097,1,1
53,33839,0,0
56,98310,0,0
47,52693,0,1
24,66988,1,1
39,64769,1,1
62,17469,0,0
27,27468,0,0
25,116006,0,0
44,54025,0,1
27,18165,0,1
31,72603,0,1
63,91906,0,0
28,58251,1,1
23,62526,0,1
38,117734,0,0
50,119296,0,0
36,43942,0,1
56,60017,0,1
41,75555,0,1
35,47209,1,1
52,54365,0,1
60,16407,0,0
54,79081,0,1
36,40976,0,1
41,56969,0,1
51,53325,0,1
39,71741,0,1
21,30515,1,1
27,51174,1,1
19,92330,0,0
25,20700,0,0
50,88663,0,1
55,68379,0,1
60,42391,0,1
45,91276,0,0
27,82081,0,0
62,104227,0,0
18,72284,1,1
51,97054,1,0
20,77206,0,0
26,116163,0,0
22,108590,0,0
59,93593,1,0
27,74485,1,1
29,86539,1,0
35,49032,0,1
38,33156,0,0
38,64316,0,1
18,63787,1,0
20,108099,1,0
22,56579,0,0
42,72574,0,1
25,87261,1,1
34,102218,0,0
26,108263,1,0
49,74235,0,0
23,67904,0,0
57,96721,0,0
38,51740,0,1
24,88130,0,1
24,64554,1,1
64,22199,1,1
56,54032,0,0
44,107886,0,0
25,96410,0,0
26,19480,0,1
45,45435,1,1
32,45120,0,1
19,87155,0,0
24,17607,1,1
64,89918,0,1
35,89116,1,1
39,100324,0,0
27,37026,1,1
50,32173,1,1
24,103816,1,0
20,49262,1,1
31,66903,0,1
61,62156,0,0
63,87246,0,1
53,114124,1,0
30,92764,0,0
33,77301,1,1
33,106591,0,0
22,79314,1,1
42,111688,0,0
55,35449,0,0
55,108242,0,0
55,45466,0,0
56,103121,0,0
65,39279,0,1
58,26837,0,0
43,39209,1,0
30,27220,0,1
61,18965,0,1
43,57276,1,1
18,119304,1,0
25,42230,0,0
21,104165,1,0
38,56920,1,1
39,80165,1,0
54,76544,1,0
20,108406,0,0
36,97909,0,0
18,109691,0,0
46,114010,0,0
40,38036,0,1
50,80322,0,1
58,19847,0,1
40,101250,0,0
22,65772,0,0
24,27893,0,1
23,19649,1,1
39,45571,0,1
30,26613,1,0
29,119900,0,0
21,68833,0,1
25,77423,0,0
54,104964,0,0
48,56382,0,0
54,67348,1,0
62,103069,1,0
43,68705,1,1
60,90642,0,0
25,112849,0,0
57,100930,0,0
50,92813,0,0
62,70817,0,1
46,95984,0,0
22,93669,1,0
45,59142,0,1
57,85182,1,1
34,28708,0,0
40,21090,0,0
62,67902,1,0
26,107170,0,0
19,106757,0,0
49,95928,0,0
48,58752,0,0
24,115840,0,0
47,34643,0,1
20,54647,0,0
26,80082,1,1
27,95329,0,0
63,112330,0,0
64,87974,0,1
43,99431,1,0
18,33474,0,0
47,52402,0,1
55,97487,0,0
32,31504,1,1
42,21768,0,1
23,89043,0,0
35,110346,0,0
18,15620,0,0
20,35447,0,1
34,113757,1,0
65,34118,0,0
25,77051,0,1
57,61599,0,0
34,81494,0,0
42,25200,0,1
58,109854,0,0
29,114066,1,0
46,73704,0,0
42,68487,0,1
53,61465,0,0
42,44840,1,1
46,103440,1,0
28,33435,1,1
21,62897,0,0
31,112607,0,0
63,78876,0,0
55,104727,0,0
34,64412,0,1
19,87282,1,0
25,43484,0,0
53,53658,0,1
27,21053,0,0
24,114584,0,0
53,97055,0,0
33,70251,0,1
31,55645,0,1
33,17545,1,1
42,94983,1,0
58,110495,0,0
21,92213,0,0
46,23560,0,1
23,77375,0,1
18,18662,1,1
56,93591,0,0
18,54497,0,1
57,67606,0,0
20,77112,0,0
18,93334,0,0
18,85344,0,0
56,23048,1,1
38,93643,0,0
62,21520,0,1
47,31928,1,1
49,70368,0,1
50,38501,1,0
65,68751,0,1
39,51191,1,1
47,44476,0,0
63,41948,0,1
21,19483,1,1
40,71123,1,1
61,54887,0,0
42,98017,0,0
29,91254,1,0
34,95909,0,0
32,103780,0,0
27,118739,0,0
52,76055,0,0
46,108165,0,0
29,46257,1,1
18,33327,1,1
18,115023,1,0
27,86304,0,0
35,39866,0,1
64,59649,0,1
19,24166,0,0
25,111279,0,0
39,97334,0,0
39,24042,0,0
43,26969,0,0
43,66880,0,1
26,87739,1,0
38,78588,1,1
48,19641,1,0
60,43536,1,1
23,94910,0,0
31,29546,1,1
50,29102,1,1
24,113895,0,0
41,114053,1,0
26,115523,0,0
28,24029,0,0
40,62545,0,1
65,26322,0,1
19,27654,0,0
32,71663,0,1
52,90501,0,0
53,74687,0,0
45,22508,1,0
56,62859,1,1
61,115874,1,0
21,37132,0,1
27,80800,0,1
23,31025,0,0
47,92024,0,0
63,80924,0,1
52,82607,0,1
60,39970,0,0
27,62736,0,0
49,94990,0,0
59,22840,0,1
59,44654,1,1
20,92385,0,0
43,67408,1,1
32,100939,0,0
34,90967,1,0
44,37442,0,1
35,80243,0,0
36,21630,0,0
29,62736,1,1
41,28008,0,1
22,62487,0,0
41,83395,0,1
44,17393,0,0
65,109680,0,0
47,70971,1,0
32,94627,0,0
64,102991,0,0
55,115354,0,0
61,83657,0,0
51,89652,0,0
44,85507,0,0
37,44644,0,1
58,104615,1,0
49,108863,0,0
21,51122,0,1
22,117778,1,0
25,18397,0,1
39,69569,0,1
59,119585,0,0
24,92948,0,0
39,67133,0,1
63,63519,0,1
47,86057,0,0
54,44151,1,1
33,18472,0,1
32,66769,1,1
22,20481,1,1
20,53977,0,0
40,34883,1,0
27,103915,0,0
22,39265,0,1
40,67744,1,1
32,38656,0,0
35,24304,0,0
42,101616,0,0
25,60911,0,1
48,58013,0,1
38,92981,0,0
19,55314,1,0
39,37857,0,0
25,43894,1,1
40,53570,0,1
49,81080,0,0
25,54420,0,0
21,96588,1,0
47,71210,1,0
36,42734,0,1
40,115932,0,0
35,51219,1,1
46,81972,0,0
40,70813,0,1
50,26007,0,0
64,43341,1,1
35,111550,0,0
61,116366,0,0
50,64411,0,0
24,88087,0,0
45,93649,0,0
18,63431,1,1
56,117715,1,0
51,19841,0,0
56,55729,0,1
36,97638,1,0
48,118500,0,0
30,99647,0,0
41,91629,1,0
22,88082,1,1
40,72804,0,1
36,112335,0,0
18,67006,0,1
50,36584,1,0
50,75591,1,0
49,34361,0,0
45,95020,1,0
54,62871,1,0
58,29101,0,1
29,57774,0,1
26,116784,0,0
28,57701,1,1
50,28261,0,0
36,28209,0,1
59,43647,0,0
51,23221,0,1
24,62833,0,0
48,100413,0,0
19,40557,0,1
36,113534,0,0
55,22526,0,0
49,118585,0,0
27,16251,0,0
58,47588,0,1
25,69492,0,1
43,21889,0,1
47,109302,0,0
28,44146,1,1
58,67318,0,0
37,115082,0,0
37,88588,0,0
26,113084,0,0
25,52638,0,0
32,16147,0,1
51,17847,0,0
41,100770,1,0
50,75335,0,1
58,99990,0,0
58,48388,1,1
62,79347,0,0
57,114267,0,0
44,54983,0,1
38,58820,0,1
22,41076,0,1
52,45752,0,1
38,75533,0,1
21,31003,1,1
65,87954,0,0
33,32710,1,0
48,80657,0,0
43,52081,0,1
52,65228,1,0
23,108309,1,0
50,98102,1,0
38,114098,0,0
33,35655,1,0
64,23483,0,1
56,113224,1,0
51,55094,1,0
59,56450,0,1
32,40209,0,1
23,61316,1,1
19,33556,0,1
41,42962,0,1
45,30638,0,0
18,53754,0,1
18,117211,0,0
45,101619,0,0
53,87617,0,1
37,69376,0,1
65,28353,0,0
25,100388,0,0
18,86296,1,1
43,28771,0,0
60,81026,1,0
42,19263,1,0
27,22769,0,0
29,40334,0,1
58,98117,1,0
24,47749,0,0
29,26635,0,0
64,80110,0,1
57,16904,0,1
34,85805,0,0
22,45968,0,1
31,16650,0,0
51,27467,0,1
65,116495,1,0
34,113331,0,0
52,61900,0,1
18,103180,1,0
53,50518,0,0
32,107816,0,0
36,83415,1,0
59,19357,1,0
22,108837,0,0
36,25865,0,0
60,83368,0,0
56,116413,0,0
22,109404,0,0
29,76039,0,0
36,111939,0,0
64,86294,0,0
29,17921,0,0
53,114737,1,0
29,19428,1,1
35,88647,1,0
65,103783,0,0
60,67557,0,0
51,110983,1,0
65,27366,0,1
50,61923,0,1
35,45564,0,1
46,90511,0,0
62,17642,1,0
22,28849,0,0
42,117015,0,0
41,34344,0,0
46,36214,0,1
55,53226,0,1
50,106691,1,0
27,37522,0,1
54,21680,1,0
50,27507,0,1
40,89955,0,1
28,64007,1,0
41,64353,1,1
41,119289,1,0
24,103095,0,0
38,83696,0,1
37,59233,0,1
27,65865,0,0
42,22872,0,0
64,22839,0,0
53,30652,1,0
65,21859,0,1
64,48520,0,1
32,93840,0,0
61,64266,0,0
57,84516,1,0
57,54093,0,0
23,66970,1,1
54,64620,1,0
19,15425,1,1
29,88677,1,1
21,65727,0,1
40,90593,0,0
30,64985,0,1
34,112339,0,0
48,62084,1,0
33,84642,1,0
58,100623,0,0
43,16408,0,0
45,100401,0,0
18,70337,0,0
64,119125,0,0
29,54612,0,0
54,54163,0,1
37,30843,0,0
19,64364,0,0
53,43477,0,0
32,112993,0,0
55,76082,1,1
39,42330,0,1
61,109747,0,0
49,52569,1,0
37,113203,0,0
53,63114,0,1
50,82294,0,0
32,79106,0,1
63,53548,0,1
20,77598,0,1
46,109705,0,0
64,26260,0,0
44,47350,0,1
22,56741,0,0
48,113214,0,0
39,60181,0,1
52,98446,0,0
24,15840,0,1
23,77422,0,1
43,32725,0,0
18,27299,0,0
36,65652,0,1
24,110525,1,0
53,105041,0,0
29,86095,0,0
37,119230,0,0
40,47597,0,1
42,23707,0,1
47,63943,1,1
46,78803,0,0
48,108555,1,0
35,103377,0,0
58,100176,0,0
36,115898,1,0
21,116960,0,0
18,113162,0,0
58,90276,0,0
32,18155,1,0
25,38572,0,0
32,74694,0,1
32,81514,0,1
56,91033,0,0
39,59843,0,1
35,99967,0,0
33,50357,0,1
19,38167,1,1
53,86478,0,1
37,33983,1,1
33,50276,0,1
20,60279,0,1
47,74483,1,0
19,98113,0,0
52,86451,0,1
43,106869,0,0
22,17045,0,1
19,104716,1,0
37,57344,0,1
51,24564,1,0
51,26105,1,1
37,71754,0,1
42,35056,1,0
37,78565,0,1
42,62689,0,1
31,47135,1,1
64,47812,0,1
61,85047,0,1
60,37772,0,0
60,95957,0,0
56,107652,0,0
29,22775,0,1
65,107482,0,0
22,69523,1,0
19,25707,0,1
33,28372,0,0
47,110350,0,0
64,76526,1,1
60,80106,0,0
55,103143,1,0
62,68475,0,0
59,72201,0,0
41,42957,0,1
47,110814,0,0
54,71243,0,0
56,88752,0,1
28,90542,0,0
31,48993,1,1
40,49016,1,1
33,40354,0,1
38,63637,1,1
21,99762,0,0
50,119002,0,0
64,98502,0,0
31,19848,0,0
36,57673,1,1
22,26783,0,0
53,79694,0,0
48,76865,0,0
62,116442,0,0
35,68907,0,1
61,65669,0,0
48,25924,0,1
47,85178,1,0
38,85732,0,1
64,91691,0,0
47,92591,0,0
58,35152,0,1
21,119502,0,0
22,23072,1,1
58,96501,1,0
62,59687,1,1
27,112526,0,0
44,36942,0,1
33,62417,1,1
47,107379,1,0
30,76259,0,1
53,20490,1,1
38,36719,1,0
62,64200,0,1
57,53684,0,0
62,33894,0,0
32,45837,1,1
37,67812,0,1
37,82282,0,1
62,105607,0,0
22,88706,0,0
49,113937,0,0
23,71132,0,0
47,93425,1,0
43,75161,1,1
54,34104,1,1
30,30140,0,0
46,108272,0,0
22,23152,1,1
42,63486,0,1
30,100277,0,0
41,117696,0,0
48,53147,0,0
37,102890,0,0
25,23666,0,1
26,108939,1,0
38,49726,0,1
37,119983,1,0
32,63689,0,1
43,61116,0,1
59,86420,0,0
28,92848,1,0
54,100534,1,0
58,18820,0,0
28,19322,0,1
44,53235,0,1
47,118806,1,0
36,74961,0,1
51,65356,1,1
55,119753,0,0
40,39923,0,0
18,103478,0,0
20,48750,1,1
20,112869,0,0
45,103448,0,0
31,36983,1,0
47,102610,0,0
22,20905,0,1
32,70483,0,1
55,40028,0,0
31,84609,0,0
31,67046,1,1
25,17234,0,0
25,95809,0,0
36,88167,1,1
49,70011,1,0
48,27061,1,0
46,64253,1,0
58,104354,1,0
28,59667,1,0
62,104240,1,0
30,73796,1,1
44,109898,0,0
36,79065,0,1
43,91386,1,0
54,45638,0,0
65,97455,1,0
26,38884,0,0
45,112016,1,0
49,45697,0,1
20,98620,0,0
49,110837,1,0
22,22114,0,1
25,45550,0,1
31,22469,0,0
20,62771,0,0
41,21492,0,0
30,117648,0,0
60,16971,1,0
46,61350,0,1
25,24644,0,0
59,106705,1,0
48,79194,0,1
43,97632,0,0
35,116959,0,0
35,27534,0,1
24,27768,0,1
65,37625,1,0
55,119776,0,0
65,43660,0,0
33,104680,0,0
50,90176,0,0
20,35032,0,0
55,79935,0,1
21,52892,0,1
53,107125,0,0
21,89186,1,0
59,83379,0,0
26,39357,1,1
57,97512,0,0
34,15497,0,0
34,17134,0,1
50,33833,1,0
37,85948,0,1
31,47666,0,1
39,71600,1,1
44,84828,1,0
60,107923,0,0
20,112362,0,0
41,15026,0,1
47,27108,0,0
25,29470,0,0
39,44785,1,1
42,17253,0,1
27,79538,0,1
46,79889,0,0
57,35026,0,1
18,67807,0,0
38,77878,0,1
56,59258,0,1
41,109810,1,0
26,61147,0,0
61,60417,0,0
43,16086,0,0
26,39406,1,1
37,115319,1,0
52,101987,0,0
53,90443,0,0
59,87659,0,0
53,106838,0,0
26,22084,1,1
39,100383,0,0
18,68493,0,0
22,37805,0,0
26,76786,0,0
54,29248,1,0
55,85003,0,0
36,40384,0,1
25,17896,0,1
59,25362,0,1
60,100048,0,0
49,101175,0,0
30,71032,0,1
37,76022,1,1
53,98254,0,0
60,105629,0,0
61,103998,1,0
54,98208,1,0
47,23937,1,0
27,62391,0,0
48,109079,0,0
42,102567,0,0
46,53696,0,0
41,68954,1,1
56,97617,0,0
38,26226,1,1
58,31858,0,1
26,110868,0,0
59,71848,0,0
59,54300,0,1
19,56470,1,0
21,40113,0,0
25,67096,0,0
49,37016,1,0
31,85920,1,1
30,32750,1,1
38,32445,0,1
41,109440,1,0
35,50075,1,1
62,31691,0,0
57,109610,0,0
43,89724,1,0
49,40860,1,0
61,45171,1,0
50,44421,0,1
48,57089,0,1
35,46990,0,1
52,80839,0,0
29,21486,0,1
42,86102,0,1
62,102077,0,0
48,84427,0,1
27,24046,0,1
64,44741,0,0
51,74089,0,0
20,20724,0,1
63,63347,1,1
56,37664,0,0
25,85886,1,0
49,94561,1,0
60,108761,0,0
46,24164,1,0
39,117437,0,0
37,89906,0,0
23,47872,0,1
60,105366,0,0
46,104491,0,0
59,74879,0,0
34,62037,0,1
48,37985,0,1
51,103591,0,0
55,105702,0,0
54,72868,1,1
21,92925,0,0
19,34347,0,1
29,56623,0,0
52,31360,0,1
23,29214,0,1
63,42222,1,0
25,87279,0,0
38,115892,1,0
63,49303,1,1
52,29698,0,1
65,115332,1,0
32,44602,0,1
24,29947,1,1
32,67338,0,1
62,50537,0,1
23,37469,1,1
64,21486,0,1
34,87777,1,1
21,111390,0,0
39,34371,0,0
49,47524,0,0
39,80101,1,0
44,37474,0,0
63,93203,0,0
32,94337,0,0
61,62141,1,0
39,19405,0,0
45,17153,0,1
59,40131,0,0
55,34680,0,0
26,100233,1,0
51,68644,0,1
53,119600,1,0
26,115887,0,0
32,43283,0,1
62,108980,0,0
37,116347,1,0
25,75357,0,1
45,102899,0,0
36,34646,0,1
33,54804,1,1
28,31036,0,0
59,21726,1,1
25,117326,0,0
50,56160,0,0
27,33274,0,1
35,105123,0,0
52,102091,1,0
60,25168,0,1
20,30103,0,0
57,106437,0,0
44,45567,0,1
45,93743,1,0
63,119968,1,0
23,38691,0,1
64,84092,0,1
31,55072,0,1
24,69118,1,1
27,48133,1,1
32,30893,1,0
48,96402,0,0
46,15656,0,1
59,56120,0,0
34,95632,0,0
46,72518,0,0
61,95983,0,0
32,34854,0,1
43,68212,0,1
29,102519,0,0
42,64696,0,1
58,111732,1,0
22,92582,0,0
21,119730,1,0
61,115065,0,0
65,81492,1,1
58,72795,0,0
48,39560,0,0
20,104711,0,0
20,101831,1,0
43,95391,0,0
34,66317,0,1
27,98539,1,0
19,93572,0,0
41,119309,0,0
28,94380,1,0
41,15645,1,1
52,48146,0,0
40,54877,1,1
49,67736,0,0
40,59693,0,1
51,98060,1,0
58,35119,0,0
36,62679,0,1
19,107125,1,0
19,97581,0,0
32,28163,0,1
38,105123,0,0
52,102129,0,0
22,113691,0,0
60,45802,0,0
44,67175,1,1
41,108945,1,0
24,25111,0,1
23,74936,0,0
63,80526,0,1
50,36119,0,1
34,105211,0,0
63,76896,0,0
59,50539,0,0
47,117473,0,0
25,104183,1,0
57,70387,0,1
63,107489,0,0
24,57823,0,0
23,84555,0,0
21,101190,0,0
18,119160,0,0
32,62418,0,1
48,108870,1,0
42,63695,1,1
64,76936,0,0
50,31418,0,1
52,41742,0,0
22,94218,0,0
22,63028,0,0
53,92700,0,0
34,22618,0,1
31,83916,0,1
46,69628,0,0
25,104463,0,0
51,95699,1,0
57,100096,1,0
18,29725,0,0
46,56135,0,1
53,85223,0,1
54,60969,0,0
46,110498,0,0
22,82122,0,0
49,23056,0,0
41,85958,0,1
36,100578,1,0
29,75346,0,1
18,15952,0,0
24,110068,0,0
34,118669,0,0
51,27521,0,0
60,25906,1,0
24,83514,1,1
34,57769,0,1
20,46275,0,1
46,58766,0,0
39,27343,1,0
55,92487,1,0
60,95227,0,0
46,92056,1,0
59,118212,0,0
22,91862,0,0
47,45521,0,1
40,115263,0,0
38,118486,1,0
43,15805,0,0
64,50868,1,0
38,49343,1,1
37,92458,1,0
40,89327,0,1
21,50383,1,0
38,30040,0,1
38,40187,1,1
18,77678,0,1
32,111396,0,0
34,41525,1,1
31,53394,1,1
36,105672,1,0
51,97546,0,0
23,78989,0,1
62,54652,0,0
23,92510,0,0
22,89402,0,0
24,64200,0,0
50,98822,1,0
30,30015,1,0
18,75911,0,1
30,117676,0,0
60,107206,0,0
44,117146,0,0
24,71221,1,0
20,35695,0,1
42,39805,0,0
50,39190,0,0
57,22997,1,0
34,37752,1,1
62,33069,1,1
31,76485,0,1
54,72291,0,0
40,45508,0,1
41,102053,0,0
46,66574,0,1
55,66902,1,0
44,77426,0,1
55,23524,0,0
57,25071,1,0
62,119613,0,0
40,56466,0,1
48,101132,0,0
53,65094,1,0
34,90317,0,0
54,55239,0,1
20,62560,1,0
53,115295,0,0
22,60924,1,1
63,69542,0,0
32,107375,0,0
23,64264,0,1
27,82799,0,0
49,105538,0,0
40,53022,0,1
65,106178,0,0
34,50579,0,1
63,27571,0,0
37,97753,1,0
61,63225,0,1
58,22227,0,0
32,56189,0,1
61,29207,0,1
63,93208,1,0
39,68406,1,1
23,56783,1,0
21,115822,0,0
40,100587,0,0
61,43879,0,1
62,43845,0,0
36,25015,1,1
62,97961,1,0
48,36496,0,0
61,15707,0,1
20,32767,0,0
45,41467,1,1
20,98222,0,0
31,22118,0,0
35,78884,1,1
44,26213,1,0
27,112021,0,0
32,96037,0,0
36,23868,1,1
26,66716,0,1
21,109869,1,0
32,57523,0,1
65,49028,1,0
25,25545,1,1
18,15357,1,1
24,36788,0,1
48,118716,0,0
35,116538,0,0
29,31802,1,1
65,69739,0,0
47,100875,0,0
50,16593,0,1
64,19602,1,0
24,90113,1,0
45,110865,1,0
20,25943,0,0
60,48012,1,0
23,85108,0,1
48,31250,1,0
55,97169,0,0
32,59053,0,1
24,54388,0,0
60,106707,0,0
47,86405,0,1
44,86507,0,0
34,64662,0,1
35,76311,0,1
39,94493,0,0
43,86504,1,0
44,101789,1,0
57,106477,1,0
41,71657,0,1
25,88183,1,1
38,40499,1,1
46,46785,0,1
60,96993,0,0
38,89536,0,1
20,67030,0,0
48,52909,1,0
44,49894,0,1
63,99124,0,0
44,87006,0,1
26,30473,0,0
50,96697,1,0
50,35063,0,0
43,93444,0,0
45,26850,0,0
61,15984,0,1
60,65450,1,0
48,71700,1,1
18,87723,0,0
37,108392,0,0
29,35339,0,1
34,53481,0,1
32,79351,0,1
51,67839,0,0
33,79236,1,1
21,94619,0,0
25,63287,1,0
51,75306,0,1
63,67197,0,1
42,40435,0,1
32,82621,0,0
45,45837,0,1
26,119837,1,0
19,96719,0,0
34,50495,0,1
27,113680,1,0
26,54760,0,0
48,37084,0,1
19,52458,1,0
41,66946,0,1
36,81601,0,1
34,84218,0,1
60,74351,0,1
27,62561,0,0
45,65203,1,1
55,113024,0,0
65,111996,0,0
45,23820,0,0
18,72232,1,0
20,33757,1,1
32,61588,0,1
27,103682,1,0
38,23058,0,0
54,103388,0,0
32,94654,1,0
40,51742,0,1
31,87195,1,0
32,71980,0,1
27,85377,1,0
26,33335,0,0
61,62351,1,0
56,100841,0,0
22,83960,0,0
42,62501,0,1
59,70877,1,1
43,29538,0,1
25,18769,0,1
39,46586,1,1
42,106983,0,0
65,100551,0,0
29,115614,1,0
26,82879,0,0
27,83922,1,1
65,67219,0,0
27,50107,0,1
26,15683,0,0
43,105987,1,0
52,81590,1,1
44,76097,0,1
48,104131,0,0
36,78402,0,1
60,100934,1,0
55,38685,0,0
23,80884,0,0
32,109426,1,0
46,31362,1,0
64,114326,0,0
62,105561,1,0
22,15503,1,1
31,56045,1,1
19,28576,0,0
40,48290,0,1
61,75495,1,0
63,26884,0,1
36,66660,0,1
41,40205,0,1
37,78739,0,1
64,47785,0,1
44,16268,1,0
41,81712,0,1
34,33016,0,0
42,76939,0,1
63,93281,0,0
48,92497,0,0
45,116917,1,0
45,64266,0,1
39,56712,0,1
22,119894,1,0
61,21768,0,0
59,74214,1,1
25,33972,0,1
55,113625,1,0
45,88162,0,1
64,78412,1,0
29,60281,0,1
42,43403,0,1
55,109568,0,0
61,45226,0,1
32,64985,1,1
61,43783,0,0
58,88939,0,1
51,110155,0,0
62,83155,1,0
30,81883,0,0
25,83700,0,1
30,94095,0,0
53,42788,1,0
23,114214,0,0
55,22166,0,0
49,50219,0,0
38,80441,0,0
61,15403,0,0
61,90569,0,0
24,42224,1,1
43,98610,1,0
32,18485,1,0
59,89984,0,0
40,80491,1,0
55,101208,0,0
58,93946,0,0
32,29262,0,0
65,108296,0,0
57,90370,0,0
33,112815,0,0
49,42928,0,1
54,78179,0,1
35,101365,0,0
37,103379,1,0
63,49712,1,1
19,100491,1,0
40,49328,1,1
47,46632,1,0
20,52515,1,0
63,77074,1,1
56,87690,0,0
64,79947,1,1
18,43170,0,0
58,61857,0,0
39,64744,1,1
46,111699,0,0
31,92621,0,0
65,107780,0,0
45,20327,1,0
38,76246,1,1
62,97675,0,0
49,106411,0,0
23,48264,1,1
18,93596,1,0
38,30656,0,0
21,33805,1,1
20,114902,0,0
47,43855,0,0
48,19127,1,0
51,76722,1,1
36,53319,0,1
37,84126,0,1
40,27973,0,1
57,97381,1,0
42,118270,1,0
32,63087,0,1
55,72711,0,1
40,42281,0,1
19,31549,1,1
32,76426,0,1
61,42623,0,1
52,115032,1,0
27,104616,0,0
31,19697,0,0
44,30730,0,1
31,43245,0,1
52,59134,1,0
50,46313,0,1
18,99093,0,0
51,80573,0,0
36,68595,0,1
41,44908,0,1
59,82557,0,1
21,54648,1,0
53,52289,1,0
30,77710,1,1
49,23839,1,1
26,111541,1,0
56,83838,1,1
33,23511,0,1
20,101527,0,0
37,119672,0,0
27,90450,0,0
39,24948,1,1
