Income,CreditScore,LoanAmount,Decision
27664,379,10740,0
49281,405,54429,0
51821,822,23441,1
44647,702,102625,0
89918,429,115377,0
101985,470,141378,0
102799,705,86674,1
110179,332,142608,0
94944,835,130647,0
109142,496,83672,0
47603,345,103564,0
66458,573,36812,0
90605,432,33709,0
39623,563,119654,0
64440,666,57717,0
102427,304,25946,0
27704,568,27591,0
113826,720,14395,1
47460,645,20013,0
103045,368,143060,0
102805,657,56164,0
93511,685,64154,0
26565,624,60394,0
108003,780,29879,1
24870,478,148292,0
38909,555,16810,0
29117,718,67386,0
87474,510,38934,0
113926,666,29268,0
64322,465,43301,0
40128,513,45852,0
117317,828,10848,1
89001,472,46304,0
20440,428,138613,0
80955,302,92720,0
69613,369,118047,0
90949,351,51315,0
31663,736,99062,0
39547,677,85215,0
101662,393,22159,0
20005,385,129549,0
27038,817,20880,0
26414,729,15199,0
107659,342,102969,0
89506,669,64003,0
96586,703,44946,1
22606,602,13798,0
36482,481,33279,0
118829,468,65716,0
91873,502,46964,0
53948,842,133245,0
109987,401,74847,0
111801,645,91385,0
111250,741,63315,1
40875,549,23672,0
33057,482,116572,0
52400,601,72904,0
91458,579,29137,0
88607,388,119594,0
107561,724,148973,0
47503,584,136355,0
43765,429,19208,0
66612,547,47994,0
118318,488,27710,0
104335,390,133327,0
113012,464,11243,0
101748,847,54907,1
29428,629,144432,0
51419,840,121967,0
85195,379,135387,0
93695,468,122349,0
109846,844,75360,1
59142,392,54391,0
91540,678,107669,0
58289,508,122275,0
96948,493,104613,0
78951,563,149949,0
31755,546,31993,0
104553,747,63487,1
23890,820,7470,0
114376,778,91760,1
37175,576,44182,0
94727,428,148461,0
85687,601,71133,0
104983,813,129452,0
108287,659,144935,0
114711,656,91939,0
44288,765,131746,0
66629,471,7899,0
67800,387,107294,0
57367,799,40516,1
97810,382,81318,0
97754,816,18586,1
109328,621,16222,0
88513,764,98493,1
102762,440,101127,0
49022,435,135179,0
89329,629,31287,0
79414,694,134908,0
21659,455,107405,0
77941,338,61907,0
57930,581,89336,0
63473,837,146592,0
75598,843,37432,1
36040,345,30654,0
89806,543,124976,0
33286,846,98496,0
89139,749,81693,1
75916,577,147813,0
37600,705,105779,0
22291,345,144676,0
33123,819,120526,0
23811,570,139759,0
98883,537,38794,0
51276,466,76331,0
74145,675,15769,0
66619,500,24552,0
101049,531,56186,0
90678,745,59302,1
108782,717,10077,1
111043,453,29723,0
46714,667,21019,0
75685,386,46006,0
32194,829,63611,0
93062,353,86152,0
84037,341,134677,0
39362,648,72200,0
74499,529,142668,0
66281,735,126353,0
82813,440,17232,0
64852,587,103189,0
67836,621,48963,0
24595,741,23406,0
115930,466,126897,0
35402,762,132162,0
85283,755,14379,1
112676,372,8053,0
108131,569,105347,0
62723,518,96388,0
71322,846,132445,0
66764,482,24338,0
44911,377,13455,0
111288,607,90211,0
39405,627,132742,0
78122,720,97805,1
109756,535,30805,0
119489,761,122704,0
23447,838,61109,0
73143,337,91053,0
82906,725,26144,1
30662,733,26249,0
83001,658,120160,0
78282,330,78239,0
24899,504,36076,0
48582,480,115073,0
87471,339,75210,0
62213,722,42098,1
95871,456,56293,0
103205,467,65230,0
94081,381,142404,0
103805,401,99856,0
57830,388,51764,0
27066,644,70501,0
30712,609,25495,0
101527,739,29939,1
85365,458,122145,0
107185,413,27701,0
119851,835,89153,1
50806,462,118693,0
32210,585,131029,0
56972,354,48129,0
54136,332,140395,0
64297,495,100406,0
35945,747,84754,0
115201,391,148374,0
62477,527,83426,0
99180,585,124713,0
90453,534,78019,0
105404,401,132032,0
97413,439,64799,0
33224,565,91547,0
23052,641,8440,0
47272,834,76268,0
61150,822,10152,1
116204,315,129446,0
37316,635,34345,0
73389,689,126705,0
83332,469,14501,0
27240,418,130044,0
117095,341,52099,0
88774,309,88707,0
63175,729,128600,0
20565,767,8857,0
107298,348,39955,0
91094,506,57904,0
36375,813,82967,0
45710,509,5780,0
69895,438,134611,0
96639,336,22013,0
35174,517,109033,0
107329,755,107834,0
47597,811,10664,0
94289,577,123609,0
58397,479,28618,0
91854,816,103083,0
53069,429,81854,0
105687,658,60729,0
60274,303,49102,0
94237,382,145893,0
92498,453,55625,0
58197,805,95591,1
68634,808,100374,0
50041,396,21944,0
27248,581,69933,0
105365,837,138767,0
22203,728,143982,0
71986,842,19803,1
45370,425,77996,0
55247,600,105307,0
95922,842,148480,0
20434,666,103257,0
82982,344,39229,0
85180,792,34460,1
54474,615,34796,0
44644,488,46966,0
58493,351,115778,0
103824,631,75814,0
23959,798,11825,0
67289,617,45822,0
31143,709,75835,0
59593,622,119094,0
59115,529,110683,0
42540,643,104304,0
55481,670,71265,0
115505,591,138882,0
97097,736,44231,1
42578,546,18135,0
32787,518,34838,0
92048,833,60132,1
72879,818,114438,0
30596,771,14806,0
117282,649,36588,0
80669,343,143594,0
39930,364,66869,0
67950,545,55214,0
115737,370,45238,0
38687,457,102828,0
72833,774,125155,0
55989,324,132404,0
50183,522,149669,0
40758,459,108747,0
21082,374,142006,0
116368,437,70745,0
65891,778,132566,0
65810,602,95978,0
66901,686,107244,0
103512,771,85315,1
91062,633,126988,0
116622,608,90449,0
41563,827,144480,0
92008,839,125213,0
22775,462,51508,0
35828,354,61749,0
37974,754,120749,0
42388,604,146735,0
100591,401,16662,0
38615,687,85752,0
57886,507,70720,0
42838,614,109722,0
60728,348,99737,0
98000,817,22396,1
72798,447,31430,0
92776,510,136078,0
90478,671,9045,0
39622,346,129019,0
33536,798,85370,0
87136,454,144326,0
25700,529,22751,0
58839,599,5586,0
30248,457,120066,0
65291,546,85166,0
102629,450,68146,0
104891,598,79983,0
37177,353,48401,0
39483,522,53887,0
63815,766,123035,0
58533,785,95210,1
20026,743,20218,0
80611,437,146723,0
107242,591,128293,0
44660,509,64717,0
75103,510,135109,0
72253,687,64129,0
62082,695,71968,0
36258,423,83246,0
118315,423,134674,0
109690,367,113090,0
115220,774,67116,1
35389,657,115079,0
111860,755,85481,1
47685,645,120245,0
79220,820,93968,1
47195,797,137288,0
41797,627,24814,0
91310,629,92593,0
117169,726,49285,1
86332,742,146595,0
113925,394,35307,0
82907,750,9668,1
27188,616,33199,0
43696,786,111677,0
22024,304,92610,0
93202,670,100454,0
55985,487,132229,0
26584,325,104962,0
110998,461,94483,0
47044,429,20806,0
25285,832,131457,0
83115,709,10029,1
27370,372,10064,0
37903,532,103872,0
52499,405,130506,0
117904,308,54382,0
42995,349,135291,0
55200,821,101541,0
108377,741,134945,0
90402,335,43687,0
33566,501,67855,0
57822,417,56777,0
71222,468,63380,0
114088,811,124126,0
110450,529,88532,0
70668,449,119499,0
83853,507,11041,0
74643,360,38353,0
42333,416,5421,0
35958,538,47273,0
72442,347,88233,0
40954,747,67482,0
95174,767,45227,1
119683,592,27905,0
29675,724,80466,0
109590,816,132103,0
51661,504,107832,0
84289,479,11957,0
37184,828,68425,0
67963,389,118933,0
45822,799,13706,0
82303,407,112484,0
96465,489,30993,0
25267,479,59324,0
72647,319,56166,0
82814,658,111946,0
56025,306,18906,0
97605,621,32491,0
20981,567,67787,0
63436,726,34535,1
38472,595,121231,0
39336,812,57266,0
45587,686,95504,0
97192,563,74794,0
112862,389,66905,0
104046,787,14362,1
73013,560,100055,0
104511,787,32138,1
29665,640,56345,0
47097,628,147847,0
111277,700,131220,0
72474,656,127266,0
91973,798,81071,1
45185,734,11950,0
95911,418,117919,0
112643,346,64868,0
50484,467,64925,0
65610,647,16826,0
70807,803,117851,0
70907,838,21366,1
77389,595,119379,0
45835,812,148839,0
115279,473,67846,0
116453,694,111556,0
73790,829,17496,1
96960,602,86876,0
29643,501,37804,0
95846,832,14349,1
38951,455,78454,0
112104,313,69135,0
35233,319,28699,0
33200,756,100734,0
72275,472,13698,0
107084,744,31190,1
96068,421,129147,0
109001,796,50885,1
41291,483,5972,0
62448,348,115711,0
50580,480,83457,0
111685,693,103515,0
41346,692,37006,0
30619,647,60572,0
21766,775,96176,0
23549,440,22830,0
38693,829,122704,0
82019,770,69030,1
117458,562,72369,0
68328,442,85332,0
97701,445,7407,0
109100,593,8305,0
45301,837,36653,0
64763,808,29449,1
40765,721,82725,0
64787,716,96047,1
27425,406,22506,0
32857,617,128590,0
72771,358,38761,0
112999,557,116971,0
42444,724,129520,0
61457,830,134967,0
99741,465,81089,0
20704,324,76064,0
25452,303,95887,0
58862,302,109403,0
81471,717,65086,1
89217,661,52614,0
106058,668,89314,0
38300,838,106196,0
29566,645,41888,0
27501,343,15568,0
21845,452,139091,0
59181,501,83165,0
77263,620,7944,0
98766,763,93459,1
83038,310,30117,0
103290,526,127357,0
54404,632,6153,0
42564,768,82317,0
117898,314,47706,0
77435,356,88092,0
38227,629,63643,0
110296,363,143791,0
115259,529,41035,0
67475,310,91424,0
37215,523,34554,0
91074,841,6222,1
41699,805,140712,0
32454,821,140986,0
68217,353,121176,0
41711,456,16086,0
35059,704,23195,0
68398,698,67391,0
21286,702,141759,0
54297,388,14964,0
46485,485,51023,0
79967,378,101846,0
117803,444,141433,0
74583,313,82051,0
71630,301,108268,0
47086,815,118685,0
36484,365,84626,0
88623,545,81505,0
79263,729,75727,1
38675,531,107920,0
80664,735,30484,1
44680,652,39754,0
37077,682,127502,0
58174,359,61091,0
96968,769,136572,0
23491,710,47782,0
66126,382,50306,0
23392,373,98064,0
82257,610,7055,0
87804,753,146141,0
58400,325,70297,0
56551,725,66405,1
48088,676,48824,0
100015,542,105874,0
45465,622,112892,0
68155,479,101156,0
107893,565,78012,0
25969,849,62037,0
28981,679,26494,0
41032,376,141795,0
74091,823,113387,0
44408,348,135465,0
44241,553,110848,0
67940,679,80973,0
102938,548,74246,0
71105,371,127916,0
111302,746,40847,1
81050,805,131688,0
23657,552,121968,0
41230,598,95849,0
38680,359,137490,0
102694,656,107851,0
104731,456,64129,0
62340,641,84119,0
55950,501,116556,0
98515,334,45345,0
27867,834,59527,0
100691,755,124188,0
98542,464,118243,0
24329,327,141722,0
108087,671,6418,0
55865,613,70170,0
86940,583,30202,0
57869,597,85985,0
86905,774,51352,1
103984,648,115932,0
109711,744,9307,1
86252,506,64343,0
99386,716,89555,1
21711,738,72879,0
45801,464,131039,0
107287,719,63353,1
110709,670,134450,0
73270,565,53069,0
91622,578,124696,0
75535,781,122906,0
96759,816,27382,1
36220,381,109027,0
33392,418,147076,0
105587,602,123428,0
22246,514,75512,0
40010,327,74574,0
88358,797,125786,0
110203,836,107138,0
37234,818,113295,0
116190,493,94607,0
69451,741,120412,0
95205,335,129292,0
41784,557,26232,0
49672,412,85894,0
21082,593,145818,0
31148,313,131829,0
47494,439,143169,0
95093,670,35408,0
71952,726,95215,1
56719,396,143570,0
68737,787,128243,0
79453,641,133081,0
59536,791,91582,1
70604,799,122535,0
70833,731,141939,0
34039,488,17140,0
87839,381,63452,0
67931,479,10338,0
59925,714,81143,1
71003,404,22098,0
103817,680,149625,0
68897,628,102441,0
107745,548,22586,0
113709,371,141841,0
62287,432,51585,0
110726,539,67063,0
53012,377,118026,0
61783,760,76780,1
105727,424,80047,0
88315,310,44920,0
103766,767,89160,1
66491,706,32342,1
108941,326,114783,0
78584,506,38742,0
32803,521,33714,0
69625,611,73094,0
113361,681,15701,0
33698,614,97445,0
54560,507,71856,0
35376,595,63923,0
103654,701,94124,1
33117,734,129788,0
76381,421,96896,0
57956,405,28634,0
68786,335,6240,0
107778,849,56721,1
86480,371,112245,0
51695,466,8322,0
21511,520,114782,0
73233,375,112229,0
42502,510,134482,0
70010,527,94617,0
110341,752,146650,0
112529,786,138485,0
93905,773,138977,0
66489,789,146760,0
103533,675,7554,0
101165,530,45211,0
51949,524,25666,0
88376,774,93955,1
99587,379,39296,0
113059,509,38618,0
87310,596,69095,0
98798,471,18632,0
89407,388,140746,0
93809,525,131503,0
37229,442,16690,0
47385,353,56421,0
62176,495,12270,0
114825,788,19653,1
23260,597,41376,0
117555,729,34914,1
23145,836,110909,0
117289,799,146266,0
27802,505,28254,0
22263,436,94256,0
46913,707,56271,0
77788,578,133262,0
28155,744,17897,0
20922,570,60892,0
92231,740,35513,1
40672,527,38706,0
58526,426,145948,0
65344,569,43508,0
39014,786,121773,0
93352,847,28799,1
111279,454,125578,0
60324,318,57054,0
114075,724,121705,0
115638,357,88138,0
58698,722,105216,0
97169,847,119416,0
43384,401,110092,0
23512,375,124324,0
26066,365,134899,0
51500,450,37732,0
98743,736,145716,0
105642,367,137500,0
99858,534,44044,0
74800,397,139178,0
83140,308,134615,0
104954,803,87673,1
22387,789,36063,0
76160,726,79272,1
79241,526,7965,0
93567,316,58828,0
21799,527,120849,0
55548,537,91146,0
53895,680,21804,0
110450,686,107823,0
100171,553,27258,0
60379,607,120873,0
65414,613,91850,0
93071,600,55971,0
88344,417,119024,0
98591,349,117860,0
113141,480,55082,0
112201,842,67120,1
118303,626,65730,0
24297,802,71192,0
106479,795,88125,1
118752,545,111951,0
25008,842,10014,0
106813,401,40258,0
36820,529,16299,0
91548,687,140235,0
42253,510,31009,0
49202,729,106496,0
49236,638,134740,0
87156,483,61875,0
80263,355,60777,0
119252,581,109301,0
94855,427,54726,0
36575,807,96207,0
32204,515,57047,0
31952,389,111785,0
103323,613,122155,0
71142,532,72124,0
53872,546,60025,0
49376,741,128491,0
86084,434,53718,0
31640,301,83192,0
46437,460,135373,0
107681,439,5409,0
27903,603,47585,0
103704,759,107263,0
46863,424,74110,0
63381,646,20384,0
48548,623,45130,0
69956,706,100944,0
94526,768,119084,0
31467,463,122413,0
77954,539,148130,0
43901,512,58260,0
75983,448,90398,0
43301,402,82045,0
105180,482,25918,0
89903,804,123581,0
36204,824,28807,0
39755,679,67739,0
79817,323,119321,0
22093,432,149390,0
89537,349,87419,0
116319,325,61801,0
42940,310,124901,0
93346,401,69385,0
64040,310,56719,0
57322,411,109352,0
111544,466,134453,0
104437,706,82993,1
112969,344,13949,0
107725,658,48070,0
114266,584,28668,0
29236,699,103412,0
92597,750,136817,0
104124,743,129396,0
23902,687,29539,0
119656,655,11860,0
54364,724,121036,0
118983,305,12035,0
114410,740,115083,0
40096,655,66691,0
32020,567,22121,0
78473,516,114047,0
64153,363,109671,0
61277,741,99805,1
107221,840,100784,0
58502,574,100716,0
35675,769,88840,0
44365,515,64551,0
107812,493,130099,0
98229,312,85852,0
109049,521,101587,0
72148,695,76251,0
109157,569,41183,0
109247,597,67524,0
113321,731,110136,0
88078,707,97001,1
102598,364,34300,0
90902,337,92175,0
46465,327,100209,0
52286,588,93322,0
74795,536,44242,0
60178,425,74530,0
99183,683,147728,0
69986,625,133253,0
63201,384,112289,0
63315,545,50494,0
95396,687,95662,0
75178,565,142219,0
30745,504,71213,0
92354,527,137306,0
99637,539,145400,0
25028,372,17404,0
118261,687,92355,0
68566,677,83386,0
63722,511,44883,0
106623,470,133432,0
94974,451,61666,0
103692,403,13315,0
104084,521,77911,0
59879,581,116345,0
44767,687,34443,0
88099,671,149660,0
68657,428,74466,0
28498,703,139848,0
93667,519,108403,0
45107,472,69237,0
48793,771,97884,0
22696,752,96913,0
73839,801,25057,1
109241,351,144407,0
43397,393,13357,0
27704,320,73674,0
36442,405,118262,0
83788,499,33683,0
29765,651,136648,0
30002,580,115825,0
31390,581,117313,0
64436,838,137739,0
104482,544,6298,0
26641,728,28376,0
53709,337,68292,0
59309,718,43599,1
35624,601,17900,0
29966,370,72799,0
109350,824,75290,1
54189,473,12400,0
91301,389,70004,0
115758,667,33820,0
37223,506,27864,0
98183,361,41295,0
24959,618,141670,0
47257,359,40786,0
117520,404,14396,0
70802,538,36725,0
107748,761,134457,0
47215,426,110622,0
75046,382,98988,0
114593,519,53598,0
54094,707,48211,1
58669,729,135639,0
56126,812,148686,0
119889,378,58160,0
99036,364,144298,0
36772,482,43765,0
68586,365,53343,0
71943,507,144264,0
88868,353,40283,0
69855,520,77283,0
42218,535,101706,0
101008,737,43531,1
77205,402,142472,0
24959,735,23324,0
102979,720,143082,0
65134,407,95203,0
45874,823,58841,0
21301,742,25275,0
78017,805,105450,0
63319,703,58245,1
109616,642,31452,0
106219,626,8663,0
115192,513,66239,0
42455,621,141153,0
24112,377,86766,0
77033,354,94594,0
78360,370,93002,0
102418,367,115039,0
52145,479,74910,0
52735,679,112348,0
92781,749,24965,1
87641,560,148790,0
41711,746,53972,0
25630,430,119407,0
85488,533,37338,0
23206,453,72848,0
76289,629,73028,0
38953,352,138342,0
30068,767,78143,0
98930,712,13460,1
75916,313,94128,0
21067,795,49362,0
70658,816,141366,0
72165,667,29000,0
100781,838,109438,0
29859,751,124683,0
49164,840,71839,0
100913,814,75749,1
119251,780,16120,1
40773,713,99775,0
77295,527,35979,0
53939,436,85603,0
68599,539,101935,0
26114,771,95794,0
118475,817,8058,1
32818,760,6849,0
29335,604,29200,0
75008,480,104605,0
91745,329,30471,0
63148,339,100139,0
23577,486,30056,0
93916,618,140109,0
24076,526,84298,0
52925,623,48654,0
71869,342,15166,0
79314,577,67840,0
61205,618,46336,0
31095,473,38026,0
104715,340,138491,0
76680,708,68165,1
48400,622,96942,0
104297,479,28359,0
87346,458,125891,0
107110,336,56304,0
48562,705,76422,0
60663,838,108043,0
38510,675,74133,0
81608,555,108900,0
92489,577,7314,0
72182,548,132931,0
107667,316,137629,0
46883,667,102385,0
91427,424,53644,0
55844,611,105020,0
38728,511,131347,0
118923,771,112668,0
31094,714,13014,0
22407,799,56479,0
75412,480,34196,0
32644,688,117665,0
105834,486,59553,0
80746,767,124581,0
72748,756,81863,1
79021,433,78339,0
82651,474,147993,0
56807,560,141631,0
54072,616,24583,0
58398,568,40109,0
48669,769,18460,0
50161,523,24782,0
27282,551,57003,0
46539,363,104449,0
23307,763,82322,0
37745,423,21767,0
59433,537,149830,0
54555,374,96078,0
21073,741,134217,0
52683,799,68056,1
45741,821,112114,0
42286,567,74580,0
23599,786,21589,0
47293,349,16984,0
35389,358,95750,0
32318,753,21447,0
68875,371,130968,0
23055,489,24560,0
102579,455,107109,0
26320,384,9323,0
24642,368,91717,0
112694,684,9023,0
29321,672,21778,0
99968,354,135963,0
108293,384,142513,0
79618,616,92464,0
46044,463,22404,0
41971,551,118341,0
45727,451,90392,0
42559,635,12747,0
93820,667,141589,0
103201,399,149643,0
47476,419,101381,0
82683,684,109673,0
30991,602,48729,0
105097,448,58577,0
90047,500,16149,0
30796,302,15410,0
23881,699,31624,0
35668,367,81636,0
54312,453,27224,0
48106,793,72824,0
112758,481,91599,0
35729,824,148120,0
90320,488,148316,0
74913,319,84891,0
77026,582,28000,0
79402,309,93020,0
57282,830,65748,1
119449,602,101305,0
94638,540,92937,0
58218,451,46229,0
37950,636,132337,0
79739,487,88566,0
24507,763,122760,0
66303,476,15777,0
99059,476,119158,0
44667,714,124981,0
23992,609,98217,0
93563,301,148079,0
107680,616,42448,0
45530,808,48570,0
35305,667,105054,0
72129,525,81328,0
107267,779,17598,1
106209,362,122659,0
118833,579,50244,0
72044,313,49545,0
111378,327,117843,0
109363,441,80242,0
78817,772,51747,1
66666,823,110947,0
46173,483,26451,0
38909,616,89281,0
83967,660,121654,0
51007,744,49604,1
32985,595,29935,0
42525,703,68655,0
57403,562,26016,0
57193,676,145643,0
23830,367,70583,0
76144,770,145719,0
20533,346,138360,0
40946,357,127250,0
43504,323,114626,0
75715,589,30656,0
48255,743,86602,0
76441,702,124233,0
56855,323,19069,0
61721,363,90331,0
61850,538,133725,0
54723,582,72073,0
55739,741,60221,1
25539,599,103486,0
93029,392,104837,0
84509,674,51174,0
41311,609,131365,0
89180,466,70691,0
105981,306,92731,0
55934,342,97256,0
29511,639,129272,0
20183,452,85109,0
29475,342,70366,0
104766,500,12977,0
83130,847,33853,1
79577,525,10274,0
46008,820,75394,0
96868,638,118432,0
67941,634,134200,0
62756,480,65323,0
90258,832,42446,1
100730,571,66011,0
112167,493,27423,0
47912,837,20963,0
102702,780,91896,1
70659,397,115899,0
66840,729,6699,1
101512,811,135014,0
58623,626,130143,0
83303,715,30289,1
66062,410,56237,0
76690,511,88371,0
97582,329,127116,0
118980,566,88317,0
43634,649,109478,0
24090,813,118032,0
65266,513,62768,0
50008,550,38458,0
107643,842,118717,0
78704,618,12898,0
82866,482,102783,0
28382,488,62115,0
67774,426,123698,0
94570,595,82252,0
94062,322,79503,0
109609,829,124254,0
66698,378,88985,0
21110,845,135086,0
101981,769,136112,0
20386,604,121932,0
78513,747,62642,1
104120,498,35383,0
119987,490,80538,0
67801,531,128668,0
116085,323,69002,0
91857,760,62726,1
109976,482,71986,0
