year,mileage,engine_size,price
2007,40158,4.0,15237.11
2013,121288,4.9,16255.55
2007,89535,1.6,2000.0
2007,193249,2.1,2000.0
2013,178530,4.4,2000.0
2009,16739,2.2,3124.64
2014,51074,2.8,11183.23
2019,135399,4.0,12032.79
2016,3338,1.5,30088.82
2010,131867,3.1,2000.0
2011,82109,1.4,2000.0
2011,77871,2.2,8630.8
2008,56603,1.9,7780.42
2017,172845,3.9,2000.0
2019,79807,1.6,2000.0
2022,48129,3.6,3440.57
2022,75978,3.3,11217.12
2011,124559,3.7,2000.0
2014,165898,4.5,2000.0
2020,127234,3.1,4859.67
2012,104374,3.9,2000.0
2023,119081,4.2,14968.81
2015,113308,3.8,7040.35
2010,156868,2.3,2000.0
2014,173659,4.8,13321.42
2023,62878,1.2,8680.04
2018,166220,2.5,14761.32
2010,161944,4.3,2965.39
2008,157047,2.4,12617.54
2019,168891,3.2,2000.0
2009,75891,1.5,2000.0
2020,150165,4.4,17952.1
2011,115240,4.7,2000.0
2006,160436,4.9,6768.98
2017,26662,1.3,16226.4
2006,143158,1.8,2000.0
2013,175005,3.0,19522.98
2009,195910,2.1,2000.0
2007,39640,3.6,12116.9
2006,181377,4.4,2000.0
2018,170759,1.5,2000.0
2012,32369,1.0,11986.5
2016,69694,5.0,31791.66
2021,99258,2.8,18189.58
2020,79968,1.3,13416.82
2010,79259,3.4,2000.0
2010,109073,4.0,2000.0
2022,153021,4.2,4929.22
2006,39636,3.3,16005.39
2012,177760,3.7,24435.0
2018,180160,2.9,2000.0
2006,196843,3.5,9228.32
2021,163707,4.8,5483.4
2020,93863,5.0,10701.6
2022,44603,3.5,19218.85
2010,115796,3.3,2000.0
2021,18180,2.4,31722.68
2022,70821,2.3,2803.9
2018,171235,4.7,6775.42
2014,173422,3.7,2000.0
2008,169369,2.8,2000.0
2022,18595,3.7,26814.97
2015,62693,1.5,3005.2
2020,100945,4.8,11715.22
2008,19612,3.1,30714.33
2023,64505,2.3,10836.48
2010,164766,1.1,2000.0
2012,136894,3.7,24076.76
2022,150377,4.9,18368.85
2023,175477,3.2,7035.61
2022,111857,2.3,14602.07
2020,98013,2.7,2000.0
2011,192454,3.3,7485.46
2021,23719,3.8,14983.09
2007,57464,1.7,2000.0
2019,181189,4.7,2000.0
2008,134791,2.7,5325.6
2020,85833,3.5,31700.19
2018,78462,4.6,19089.66
2021,61168,3.3,22701.78
2013,97786,3.7,2000.0
2011,176501,3.5,10619.28
2018,183403,2.0,2000.0
2016,167210,4.9,25282.19
2021,126384,2.9,16960.98
2013,161903,1.4,5343.4
2016,48533,5.0,30245.98
2016,192457,3.6,12225.74
2012,96755,3.4,9682.17
2014,88738,4.7,11024.5
2016,141187,3.2,2000.0
2009,21522,2.4,3715.03
2005,192232,1.7,2000.0
2013,9968,4.2,8295.0
2019,53808,2.3,18512.7
2006,118265,3.1,8765.23
2008,22681,3.0,3019.73
2008,19251,4.0,6397.85
2007,36317,3.7,22771.36
2020,55679,2.7,13454.92
2012,168616,2.7,20516.89
2011,191685,2.1,10467.54
2016,180402,2.4,2000.0
2016,156262,3.8,17223.71
2008,67290,3.2,13834.1
2019,122383,1.2,2000.0
2010,139310,3.0,5793.82
2007,139087,4.8,2000.0
2011,175715,1.4,2000.0
2010,186550,1.4,2000.0
2005,72033,3.7,13327.46
2012,199142,4.8,13672.19
2005,155863,1.1,2000.0
2020,52091,2.4,5586.43
2007,13734,1.3,7552.26
2006,54917,2.1,6835.51
2010,52028,3.2,31412.6
2012,179208,2.8,22514.01
2011,25812,2.5,28841.7
2011,31882,1.8,9655.21
2023,33775,3.5,6868.58
2022,135901,3.3,15746.76
2007,170304,3.7,15850.46
2015,26714,4.2,2000.0
2015,94522,3.9,2000.0
2007,165999,4.8,9225.66
2005,188789,1.7,2000.0
2014,16362,4.8,26126.17
2006,34054,1.7,17555.71
2021,90479,4.4,33134.19
2013,127804,4.2,8421.25
2022,4920,3.7,27464.12
2013,145964,3.8,2000.0
2015,101420,3.8,25100.17
2021,148750,3.1,9857.92
2018,167816,1.1,2000.0
2022,178861,3.3,15450.58
2022,88310,2.6,6213.23
2016,196781,2.1,2000.0
2022,12323,3.0,26145.8
2012,61741,4.4,5302.61
2012,3834,3.3,15160.98
2012,133501,4.9,21159.91
2019,79725,2.7,2000.0
2012,186791,1.7,2000.0
2018,177830,2.3,2000.0
2017,58036,1.6,2000.0
2012,27605,3.7,25091.02
2021,113054,1.6,12069.17
2023,61758,3.1,3806.53
2010,123637,4.7,2000.0
2021,85544,2.7,2406.51
2008,5553,2.6,4300.52
2011,75834,1.8,2805.59
2021,143536,4.0,3903.79
2022,99869,2.2,14617.46
2010,117804,5.0,19786.32
2014,8500,1.7,19971.85
2022,24729,1.0,23908.62
2011,156614,3.2,2000.0
2018,96239,1.3,12824.86
2018,132235,2.5,10826.41
2014,51968,2.8,7276.18
2013,57728,2.0,2000.0
2014,110215,4.9,16687.26
2006,51947,2.4,2000.0
2007,94831,1.6,16366.59
2020,99360,1.1,19850.73
2014,42691,2.2,31114.43
2015,11634,4.3,15025.77
2014,15719,2.0,2000.0
2016,9861,3.4,2000.0
2018,126907,5.0,16307.06
2013,134846,2.4,2000.0
2017,1459,3.5,17720.16
2010,194382,3.4,2000.0
2015,106437,3.4,2414.44
2005,5,4.8,3871.8
2019,128804,4.1,2000.0
2011,72474,1.0,2000.0
2015,8109,1.1,2746.42
2021,3829,1.2,8324.82
2009,14148,2.5,12975.75
2013,185574,2.8,2000.0
2020,169360,4.2,3127.27
2015,154326,3.5,13328.99
2021,189032,5.0,11145.21
2010,9077,4.2,2000.0
2019,100374,4.5,26132.74
2007,170790,1.7,2959.57
2013,98464,3.6,18763.82
2016,42177,1.6,7390.0
2023,16551,3.7,27337.69
2022,102216,4.2,13358.29
2020,117290,2.2,24877.19
2012,4439,1.7,15696.52
2023,86027,1.9,5320.49
2009,75281,4.2,2000.0
2016,115137,3.2,14934.21
2010,168509,3.1,19695.14
2016,184251,3.3,3167.2
2019,154190,3.0,7121.99
2014,84457,4.5,12495.09
2021,79014,3.0,32486.72
2011,61904,3.4,2000.0
2011,84877,4.9,15171.03
2015,79582,2.8,16587.38
2006,2664,1.7,16954.87
2006,165629,3.3,15008.93
2018,53254,3.8,20576.82
2022,134306,1.5,2000.0
2020,46274,1.6,17713.77
2015,180542,1.1,2000.0
2013,18561,4.0,31657.56
2011,129242,1.8,2000.0
2008,174585,4.6,10632.81
2020,128830,3.1,11182.68
2018,94451,4.8,2000.0
2015,108981,2.5,17426.18
2012,12594,4.8,27848.04
2015,30504,4.9,9053.72
2021,131972,1.5,24321.58
2023,124500,1.5,14296.12
2014,171262,2.7,6140.02
2016,33516,2.7,7258.88
2005,186368,3.6,2591.44
2006,54024,1.5,2000.0
2022,195522,4.0,9054.81
2011,105835,1.9,2000.0
2020,161913,1.6,18603.67
2017,33795,4.2,20632.2
2008,175164,1.3,2000.0
2014,125721,3.8,2000.0
2013,99444,1.4,2036.77
2022,114347,4.0,9414.41
2013,179021,4.2,4536.21
2014,106733,3.3,18388.41
2012,95369,2.4,7748.79
2015,21209,1.9,12353.72
2017,4553,4.2,20845.69
2017,109028,1.4,2000.0
2020,30714,4.9,17585.54
2017,146513,4.1,7869.23
2016,50906,3.8,38958.18
2019,23376,5.0,2000.0
2020,34378,3.8,10228.54
2012,102743,1.4,7206.78
2010,13650,2.3,7490.01
2012,129259,3.3,20027.81
2006,58831,3.3,7993.39
2022,4758,1.0,26736.27
2015,121207,2.0,5333.15
2021,93306,3.9,2000.0
2014,146379,3.6,9691.79
2006,98549,4.6,3039.93
2023,140541,4.8,22626.12
2006,141592,4.5,31608.81
2010,179852,3.2,2000.0
2021,198164,3.2,2000.0
2016,181781,2.5,6998.82
2009,160958,4.6,2107.49
2006,117020,4.3,19077.18
2013,74032,4.1,8802.49
2006,109418,4.1,7986.63
2018,123286,4.4,30199.03
2019,49146,4.7,21082.9
2006,61771,4.3,2000.0
2022,125232,4.3,21060.58
2016,26613,3.6,2000.0
2011,101270,2.8,2000.0
2020,145156,3.2,8984.69
2023,141980,3.1,13069.48
2007,27396,4.3,13783.31
2019,45606,2.1,6367.11
2019,69538,2.5,19519.63
2011,1360,3.2,2000.0
2012,115127,4.9,14397.86
2011,135425,3.0,2000.0
2007,82702,1.5,2652.84
2023,166450,3.7,17169.78
2023,75542,3.5,19167.79
2022,196841,4.4,16355.5
2011,26649,4.4,7750.88
2023,121354,2.0,19069.76
2009,76159,1.2,2000.0
2017,146967,4.1,4193.2
2006,151944,3.6,10799.0
2022,57805,1.6,9078.94
2008,116439,4.9,2000.0
2008,33606,4.7,2000.0
2012,117897,3.9,2000.0
2015,68320,1.2,17771.78
2005,65376,1.9,2757.41
2013,192621,2.3,5484.55
2010,87514,1.2,2000.0
2008,132423,4.3,2000.0
2010,65741,1.3,7613.18
2017,181318,1.8,16190.43
2013,127185,2.3,2071.05
2018,147640,2.3,6100.13
2016,88665,2.1,2000.0
2008,72438,4.9,11762.5
2012,38270,4.8,6456.67
2021,62330,3.5,4902.77
2009,113546,1.5,3956.83
2007,54930,3.8,2000.0
2008,199337,4.9,7116.01
2012,193489,5.0,21162.02
2020,188117,3.5,6621.24
2015,147032,1.8,21525.92
2006,175989,4.3,2000.0
2012,150195,3.5,5470.33
2011,129323,2.8,2590.46
2005,3336,1.6,2000.0
2006,166961,2.0,10345.2
2017,56037,3.3,11627.71
2015,40310,2.0,3779.28
2007,26684,2.9,2000.0
2006,146450,3.9,2000.0
2020,133427,4.9,34546.01
2005,63286,1.2,4831.33
2011,188952,4.2,2000.0
2007,154830,1.5,2000.0
2020,184394,4.8,9724.04
2010,189857,4.1,15372.42
2018,101703,2.6,5590.89
2015,6737,3.1,9008.56
2023,114313,3.7,21152.36
2005,197216,3.2,13984.92
2017,99324,4.9,3310.83
2013,176912,5.0,4136.01
2015,240,1.2,22201.85
2005,133124,3.9,2000.0
2017,5334,4.0,11015.57
2005,99906,4.2,9075.98
2007,195046,4.7,2000.0
2021,151945,3.4,10622.8
2009,58758,2.0,6715.16
2010,115056,3.7,2000.0
2021,83996,2.3,2184.26
2014,79664,2.4,10142.51
2015,91558,3.5,10394.62
2017,105413,2.2,2672.54
2014,57352,3.8,15093.55
2018,31943,4.4,9802.37
2017,102733,4.9,26936.91
2008,185269,1.7,2000.0
2021,141541,2.8,11309.79
2022,123272,4.0,19361.41
2015,83771,3.3,12578.41
2014,54579,1.3,2000.0
2022,147320,2.4,8064.51
2023,32074,4.2,30214.33
2013,41738,3.0,21856.17
2009,167271,3.8,7189.23
2005,124578,3.6,2000.0
2009,114467,4.8,2000.0
2007,27830,4.4,29769.54
2005,4482,2.4,2000.0
2023,137324,3.0,25117.59
2010,88402,2.9,3229.55
2014,134343,2.1,4530.34
2009,158900,3.5,2000.0
2016,192027,2.0,2000.0
2016,141876,1.6,9339.95
2021,161527,1.4,22142.39
2006,173877,2.1,2000.0
2018,3508,2.9,12534.77
2016,39744,1.5,8039.3
2017,20276,3.7,10189.24
2009,166951,4.5,2000.0
2009,20701,2.7,2000.0
2021,114341,4.5,26603.79
2009,51018,1.6,11655.93
2023,91164,1.3,6402.0
2008,52924,4.3,2000.0
2011,27618,4.9,17226.75
2021,113628,2.4,11522.0
2015,129508,3.6,2000.0
2010,192641,3.6,2000.0
2017,133167,3.7,4770.16
2016,44800,3.3,6733.25
2009,74554,2.0,10068.76
2014,191903,1.3,2000.0
2015,37463,1.1,8240.94
2013,164609,1.7,14964.37
2017,23098,1.5,3006.32
2007,159618,1.2,3493.61
2021,74800,1.4,16066.37
2022,117463,1.2,8804.52
2009,179275,3.2,6859.95
2020,48673,1.2,12074.33
2020,136439,5.0,29259.52
2015,30525,3.0,12559.36
2008,55585,4.6,2000.0
2013,21014,3.0,27549.36
2019,89618,1.5,2149.01
2016,136574,4.4,10301.12
2020,111711,2.0,10464.18
2008,26874,1.2,7014.75
2007,145648,1.8,2000.0
2008,52123,3.4,13544.72
2006,28505,2.7,2000.0
2023,102704,1.6,40173.89
2011,178732,3.1,2000.0
2006,79435,4.8,2000.0
2005,149098,3.9,3482.92
2022,148473,1.3,5859.25
2012,111582,2.3,2000.0
2012,63035,3.8,11144.24
2014,53194,1.6,9301.23
2022,124343,3.2,10321.42
2015,116199,3.2,14588.47
2005,71153,1.4,10504.97
2011,77201,3.4,33996.2
2012,32412,4.6,13663.58
2018,113646,3.6,14393.97
2023,4471,4.7,30973.94
2012,178086,3.5,8123.32
2023,116409,4.0,9863.11
2008,180910,4.6,2000.0
2014,114206,2.9,9674.86
2014,151922,1.6,2000.0
2008,151706,1.5,2000.0
2012,14877,4.8,6130.19
2011,78505,3.2,2000.0
2019,80970,3.7,6898.51
2012,101581,3.4,2000.0
2014,12131,3.3,6828.17
2011,142208,3.2,8623.53
2023,85419,2.9,19876.07
2007,11110,4.5,7704.59
2013,132516,1.5,2000.0
2020,80544,3.9,17659.21
2018,116217,3.7,6067.4
2011,126119,1.2,4674.9
2016,98316,1.9,2000.0
2005,158576,4.2,2000.0
2020,31713,1.9,17872.16
2007,30373,3.3,2000.0
2005,152732,1.3,2000.0
2010,48308,1.9,21792.13
2006,20771,4.6,4310.69
2011,144999,2.4,2000.0
2012,80494,4.2,17217.96
2017,152324,2.9,2000.0
2020,190099,2.3,3271.18
2014,54748,3.3,12683.05
2008,31559,3.1,2000.0
2017,62896,4.9,8186.51
2021,195752,2.4,14044.09
2012,158097,3.6,2000.0
2012,53405,3.8,6283.55
2011,127373,3.5,2000.0
2005,71735,2.9,2000.0
2019,17480,4.1,30120.73
2019,17353,4.1,10138.51
2023,187127,4.8,2000.0
2008,182744,4.9,2000.0
2010,61018,1.9,2000.0
2014,196801,3.6,19735.35
2016,128706,4.4,3252.32
2008,89471,4.8,3861.65
2010,144119,1.6,2000.0
2018,148250,4.8,8207.41
2017,16082,1.9,8275.31
2007,194825,3.3,7657.88
2019,112254,3.6,10664.37
2007,37958,4.5,14825.08
2009,172122,4.2,6814.41
2017,44637,4.7,9764.97
2019,95847,4.1,21938.89
2021,47548,2.4,18253.71
2010,7364,1.7,21948.88
2022,162999,1.6,21217.85
2007,184396,1.4,2344.34
2013,77247,4.7,18647.67
2012,83240,2.9,8614.63
2015,36227,4.9,11245.28
2015,133441,4.1,15199.81
2012,18852,4.8,4611.8
2005,43553,4.5,2000.0
2006,91769,3.3,2000.0
2008,142641,1.9,2438.26
2006,20421,2.0,2000.0
2006,147801,2.5,2000.0
2017,162506,1.1,7172.07
2010,93993,3.7,2000.0
2008,50816,3.2,2000.0
2019,53025,1.4,6782.31
2007,115337,4.3,2000.0
2008,38148,4.3,9386.2
2021,40619,1.5,2000.0
2010,27282,1.8,10473.68
2006,165752,2.0,2000.0
2017,96673,3.1,2000.0
2019,105500,4.8,18239.31
2009,77413,3.7,9869.36
2023,62926,3.7,34070.74
2010,155506,2.2,10679.41
2021,62205,3.5,9752.72
2005,59153,1.8,2000.0
2006,139130,3.8,9794.21
2005,38448,1.9,2086.77
2012,150716,1.1,6438.35
2008,67648,3.1,24969.29
2022,41635,2.2,2000.0
2013,63711,3.5,20751.25
2019,164315,4.0,7494.81
2020,325,4.3,26612.88
2007,187910,4.9,7706.21
2005,114236,3.2,20069.7
2017,85183,2.9,7741.77
2018,40807,2.0,11510.55
2010,81353,4.0,9763.06
2009,20637,2.9,10613.01
2009,185259,2.3,3017.15
2008,106439,2.7,2000.0
2016,64843,2.5,7434.45
2018,196889,4.9,15066.63
2018,33424,1.9,2000.0
2015,2210,2.7,8273.07
2014,93357,2.2,3077.05
2014,162923,1.7,7366.82
2013,74628,2.2,2000.0
2006,40236,3.0,2000.0
2018,45386,3.5,23322.59
2011,130105,3.5,4684.19
2021,167773,4.1,26148.51
2012,56507,1.3,2000.0
2008,59831,2.3,10435.69
2009,182759,2.4,2717.74
2017,123923,3.8,7331.36
2011,193747,1.8,9387.88
2010,43543,1.9,23925.38
2021,110170,1.4,21065.79
2010,64450,3.1,32957.06
2023,195287,3.9,19097.55
2007,95795,3.8,2278.34
2013,49801,4.0,26839.44
2019,21144,1.7,24230.53
2012,85211,3.3,11008.45
2019,121809,1.4,15288.88
2005,60265,4.9,9216.16
2012,183245,1.4,2000.0
2008,67584,4.5,4555.76
2014,97747,1.2,25296.69
2020,61422,3.1,38472.98
2022,27672,4.4,36929.74
2008,70859,3.5,2000.0
2012,174959,3.0,2000.0
2008,132966,1.5,2000.0
2014,131053,3.6,24405.97
2008,136392,3.4,2000.0
2020,167816,2.8,14966.17
2016,144297,1.9,7425.13
2014,113512,1.9,7397.51
2015,28125,4.9,2000.0
2006,118063,4.9,2000.0
2020,126902,4.7,14758.14
2023,137959,3.1,14008.93
2016,122587,5.0,6120.95
2008,63448,2.2,4403.11
2021,8145,2.7,13631.35
2016,93719,1.7,17034.16
2020,20561,2.9,27051.21
2007,164442,1.7,4727.47
2006,85675,1.3,8402.2
2011,178103,1.0,2000.0
2010,121378,2.5,6829.07
2005,163361,4.6,4826.53
2019,151525,2.7,15112.9
2016,179461,3.6,4846.96
2017,88240,4.3,18300.17
2012,47759,3.2,8198.45
2013,38102,3.3,16689.61
2005,74715,3.1,6627.27
2009,108811,1.5,5849.32
2011,151690,3.5,2000.0
2022,35886,3.9,22643.61
2012,1083,1.0,2000.0
2014,125488,1.3,9862.06
2012,181308,3.2,2000.0
2016,181973,4.4,3884.95
2020,183390,3.1,3686.55
2016,58999,2.7,14330.34
2007,195290,4.7,17774.61
2022,106535,1.3,6356.0
2009,111961,1.6,11785.53
2018,165190,3.7,2115.15
2020,149450,1.4,10338.05
2010,121268,1.5,2686.24
2020,145212,4.5,8321.51
2018,92565,1.8,21549.18
2009,82663,3.5,20001.2
2018,36050,2.6,18058.9
2015,53285,1.5,2000.0
2013,137683,2.5,6547.5
2011,43324,2.7,3473.87
2009,58450,3.5,2143.63
2019,52579,1.6,5232.94
2017,123509,1.1,2000.0
2016,61978,3.4,17283.19
2019,167825,1.3,33853.54
2023,22140,1.6,13923.15
2023,39209,4.9,18542.97
2014,139048,1.1,7722.29
2021,151609,3.6,4099.84
2020,163111,1.6,2000.0
2009,58826,4.3,5318.83
2008,128630,3.3,2000.0
2014,198557,2.9,2000.0
2010,190859,2.8,2000.0
2015,21877,3.7,7157.49
2015,134205,4.4,4329.25
2020,142781,1.0,4668.61
2018,2134,1.1,11333.04
2023,164450,2.1,2000.0
2008,171406,4.0,2000.0
2009,58491,1.8,3287.14
2023,22501,2.6,30690.51
2021,163803,3.0,3823.46
2022,130566,2.5,15062.87
2012,119429,2.9,10687.67
2008,26906,4.2,3486.9
2022,166401,1.9,2000.0
2015,88965,2.3,16223.99
2018,33596,3.1,13573.74
2017,149151,4.5,2000.0
2020,174236,1.8,2922.78
2016,43233,3.1,14332.46
2013,153230,4.5,2544.8
2011,36233,1.5,8986.75
2014,180489,3.9,18376.21
2021,165129,1.9,5037.95
2022,128287,1.7,13994.18
2011,169251,1.9,3405.56
2007,27967,3.0,24984.26
2019,82392,3.4,13660.47
2020,104846,1.8,15596.12
2021,185416,1.4,2000.0
2017,76303,2.8,13347.5
2007,1896,1.2,2000.0
2009,150610,3.2,5335.02
2013,58233,3.7,5928.44
2022,142763,4.8,17127.44
2015,83531,1.6,13236.54
2015,153890,2.7,10822.75
2020,151932,2.0,12105.45
2012,195122,1.9,2023.66
2006,163178,3.1,2000.0
2014,24761,1.6,18059.83
2010,167173,1.1,2000.0
2008,3213,1.6,18892.27
2009,118703,2.3,2000.0
2015,115979,1.0,10798.12
2016,199125,4.4,13989.82
2020,29676,3.3,23231.17
2018,11240,1.1,18243.85
2018,122737,1.9,2986.18
2019,145978,3.7,6349.7
2012,98065,1.1,3038.36
2009,85022,2.5,2000.0
2013,151074,1.4,2000.0
2020,20227,2.6,16709.66
2007,116332,4.9,11504.66
2016,654,2.8,25810.98
2011,196649,3.5,8765.49
2021,64698,2.6,10135.85
2019,118472,2.3,2598.67
2019,118639,3.4,9108.85
2016,190239,3.5,14114.55
2006,13135,3.5,6773.92
2012,198121,1.1,2000.0
2009,86686,3.8,2000.0
2007,85656,3.7,32167.65
2005,64183,1.3,12135.12
2020,140544,1.8,21770.37
2014,37692,3.1,16359.23
2014,27714,2.4,9185.05
2015,172251,3.3,2000.0
2016,191810,4.0,12173.19
2012,53161,3.2,16567.02
2009,86879,2.8,2000.0
2013,44767,2.1,4639.27
2015,26608,3.5,18081.61
2019,99933,4.3,14699.19
2021,154682,2.0,21945.73
2015,134321,4.2,3837.29
2017,16844,2.7,8833.4
2021,82209,1.4,7740.93
2011,195907,4.6,4571.7
2013,161973,3.7,2000.0
2022,59857,4.4,27181.26
2022,223,3.6,30779.02
2014,2445,1.5,17380.94
2016,122015,3.2,2000.0
2022,82373,3.5,20009.73
2013,176490,2.0,2951.34
2013,30544,3.5,19544.49
2014,97031,3.3,26383.28
2005,191138,1.1,2000.0
2015,136983,4.5,12460.88
2018,110594,3.1,7496.3
2014,143952,3.3,2000.0
2018,44835,1.6,25176.76
2023,156338,4.2,2000.0
2014,5479,3.1,16357.73
2021,123728,1.4,2000.0
2006,112568,3.8,14973.03
2018,3386,3.0,24158.61
2022,53853,2.3,9574.08
2006,152280,4.7,14083.92
2023,38933,4.3,21822.31
2012,149924,1.2,18517.48
2010,186314,3.8,5789.54
2011,160893,1.7,2000.0
2017,65291,1.1,18281.04
2006,91540,1.9,2000.0
2011,182539,1.2,8984.88
2005,20309,3.6,18594.83
2010,178790,4.0,2000.0
2020,43575,1.7,16478.92
2012,49890,1.8,3734.3
2017,169065,1.5,14025.98
2022,103055,3.2,10989.58
2018,96800,3.0,16131.6
2022,56948,1.0,22296.64
2008,67754,2.5,5961.11
2019,145741,1.4,10626.39
2009,138987,3.3,2000.0
2018,186767,2.9,6926.15
2020,109735,2.8,10676.44
2019,197482,3.9,17567.28
2015,31577,2.8,17633.55
2006,139598,2.9,5450.71
2022,169827,3.5,18330.0
2008,99482,2.2,20022.04
2019,195311,4.7,3670.96
2016,82549,2.1,2000.0
2007,163920,4.7,2000.0
2008,33677,4.3,13713.37
2020,172481,4.6,12855.68
2010,166910,1.7,2000.0
2006,93082,1.9,14599.13
2013,103733,4.4,2000.0
2016,151534,4.8,25023.42
2016,63319,4.0,19480.3
2018,83899,3.6,20170.72
2021,135847,4.2,12683.88
2013,60739,1.2,12971.39
2016,729,4.4,24776.08
2014,93411,2.1,6558.72
2015,175043,1.2,5382.76
2006,96446,3.7,32501.82
2020,7905,4.0,14387.65
2005,52172,3.5,6704.48
2005,181544,2.4,2000.0
2006,71868,1.5,4662.04
2016,36032,4.1,18376.78
2022,184832,1.2,19893.13
2016,111178,4.0,14607.78
2005,183132,4.8,2000.0
2015,19427,5.0,18959.38
2006,133262,2.6,2000.0
2016,125121,1.4,2000.0
2006,76297,1.4,2000.0
2021,150960,3.0,3576.98
2010,121994,4.2,14531.72
2020,29725,1.2,2000.0
2023,90034,1.7,35383.7
2010,128041,3.4,2000.0
2011,44259,1.3,10171.71
2023,67500,4.5,28664.92
2021,62943,3.0,5102.54
2010,123296,2.5,2000.0
2019,32678,1.1,2883.49
2013,27848,1.5,2000.0
2006,132416,4.3,8732.07
2009,163537,3.8,11284.99
2009,101041,1.1,6051.15
2016,43567,4.9,11948.54
2014,106325,2.4,2000.0
2008,173984,3.4,3606.37
2016,153477,3.9,5158.02
2019,97114,4.8,33518.47
2014,27973,4.6,20623.3
2022,21302,3.4,14547.18
2009,46897,1.6,2669.41
2017,37173,4.4,23135.24
2008,187007,4.3,8483.97
2013,159022,3.6,6663.78
2022,37560,5.0,28574.55
2007,69249,3.1,7649.02
2015,159396,1.9,20990.27
2008,109846,2.0,2000.0
2013,77524,2.6,14448.29
2016,158348,2.7,2000.0
2014,124530,4.3,3492.92
2014,11740,4.5,37920.33
2013,147759,2.5,9305.52
2014,115206,4.8,4874.58
2013,29598,4.7,18051.57
2005,118718,2.6,2000.0
2020,189356,4.5,5715.51
2018,97335,1.5,2000.0
2017,88255,3.0,8287.62
2010,174910,3.9,10424.99
2018,114767,2.4,16335.23
2012,79131,1.1,11572.96
2022,63915,1.2,10439.32
2005,73830,4.6,2000.0
2016,123608,3.1,7648.74
2015,127117,1.6,3092.53
2017,65108,4.6,2000.0
2008,35218,4.8,14855.3
2010,74683,2.3,2000.0
2017,152370,3.3,26791.95
2017,25315,2.3,23156.23
2010,192673,3.9,7116.92
2008,178391,4.8,2000.0
2007,167389,1.1,2684.68
2019,33330,2.9,13149.28
2015,21394,4.2,5413.61
2006,100003,3.8,9442.6
2021,88314,1.7,3378.89
2006,107220,2.6,2000.0
2005,196306,2.9,2000.0
2009,161653,4.0,29301.81
2021,124313,2.8,7632.86
2005,15010,2.3,2000.0
2011,148798,2.7,16711.52
2007,182119,4.9,9260.97
2020,192899,1.2,13508.7
2020,137300,2.3,17382.66
2016,31234,1.8,25109.88
2013,118788,2.6,20682.19
2018,84202,3.3,3897.94
2016,374,1.8,2000.0
2020,100626,2.7,7231.67
2021,160656,4.3,8133.78
2016,93985,3.6,10208.73
2008,91667,3.7,17614.67
2021,25499,4.8,7472.38
2005,140104,2.6,6093.95
2021,30089,5.0,26005.18
2015,126952,2.5,2000.0
2023,37491,1.7,34234.31
2022,83971,4.2,35348.36
2006,145941,3.0,17995.86
2013,110406,2.4,2000.0
2013,145085,2.0,2000.0
2016,67083,4.3,28132.92
2017,176010,3.3,14903.67
2020,173468,3.5,9589.61
2017,191676,2.8,8510.11
2018,2364,1.9,20683.24
2011,145946,2.4,2000.0
2006,171438,1.5,11566.14
2016,121171,2.4,12506.42
2021,7821,4.7,39198.88
2009,4614,3.3,3854.29
2014,104334,1.2,14830.41
2022,173482,4.1,7942.77
2007,26121,4.1,18952.19
2017,97794,4.0,2000.0
2017,177100,3.5,21517.66
2014,6758,1.1,2000.0
2006,154923,2.5,2000.0
2020,121909,2.3,2000.0
2008,195745,1.1,2000.0
2023,64960,1.3,14209.03
2009,77541,2.7,15501.64
2011,43864,4.5,7925.0
2013,35026,4.8,11175.24
2009,93976,4.0,4316.2
2012,75052,1.9,2038.16
2006,125209,4.7,2000.0
2011,162253,4.9,2000.0
2008,171965,2.7,3457.47
2019,131439,3.1,14828.95
2022,116571,2.4,2317.31
2006,169148,4.4,11894.99
2018,153985,2.2,6843.87
2014,168916,1.4,2000.0
2009,91885,2.8,9245.13
2016,23309,1.7,4373.71
2014,187044,2.7,2613.87
2022,118401,3.3,8205.69
2010,59908,4.2,9795.76
2016,126821,3.8,2405.44
2005,68737,4.0,11973.26
2011,83840,3.4,2000.0
2016,11285,1.3,25128.02
2011,75816,4.5,30146.74
2013,49304,3.8,22460.92
2019,184877,4.2,14055.85
2016,23901,4.8,11045.62
2017,89096,4.9,30498.41
2008,12220,4.9,23563.08
2014,46692,2.1,12998.81
2007,140334,4.4,11662.74
2009,39241,4.8,13746.55
2008,69326,3.8,19335.53
2023,36866,3.9,23865.99
2019,155032,4.5,2000.0
2011,164899,2.2,2000.0
2007,183082,1.8,2000.0
2020,45051,2.7,12638.05
2019,143085,4.8,28345.22
2022,9633,1.2,21319.89
2007,100570,2.8,2644.89
2018,149704,3.8,16159.32
2005,53641,3.6,10338.45
2011,171546,4.2,2000.0
2006,107096,2.1,14363.92
2014,40754,1.9,5406.43
2020,66371,4.3,31037.75
2016,194683,4.3,7684.17
2022,76056,2.0,23978.72
2010,197615,2.8,2000.0
2021,140030,2.8,9379.94
2012,98736,3.1,6057.46
2013,24975,4.3,11312.18
2023,129894,3.4,26024.02
2006,103425,3.1,2000.0
2011,33096,2.2,20627.35
2015,86650,1.2,20767.1
2017,26347,4.7,29064.86
2014,47486,3.9,39928.38
2019,67148,1.3,11667.36
2011,94285,2.2,2000.0
